ticker,entry_date,exit_date,entry_price,exit_price,profit,return_pct,days_held
TSLA,2023-11-29,2023-11-30,244.14,240.08,-4.06,-1.66,1
TSLA,2023-12-01,2023-12-07,238.83,242.64,3.81,1.6,6
TSLA,2023-12-08,2023-12-11,243.84,239.74,-4.1,-1.68,3
TSLA,2023-12-14,2023-12-15,251.05,253.5,2.45,0.98,1
TSLA,2023-12-18,2023-12-19,252.08,257.22,5.14,2.04,1
TSLA,2023-12-20,2023-12-21,247.14,254.5,7.36,2.98,1
TSLA,2023-12-22,2023-12-26,252.54,256.61,4.07,1.61,4
TSLA,2023-12-28,2024-01-02,253.18,248.42,-4.76,-1.88,5
TSLA,2024-01-03,2024-01-10,238.45,233.94,-4.51,-1.89,7
TSLA,2024-01-11,2024-07-05,227.22,251.52,24.3,10.69,176
TSLA,2024-07-08,2024-07-10,252.94,263.26,10.32,4.08,2
TSLA,2024-07-11,2024-07-16,241.03,256.56,15.53,6.44,5
TSLA,2024-07-17,2024-07-26,248.5,219.8,-28.7,-11.55,9
TSLA,2024-07-29,2024-08-06,232.1,200.64,-31.46,-13.55,8
TSLA,2024-08-07,2024-08-19,191.76,222.72,30.96,16.15,12
TSLA,2024-08-20,2024-08-21,221.1,223.27,2.17,0.98,1
TSLA,2024-08-22,2024-09-11,210.66,228.13,17.47,8.29,20
TSLA,2024-09-12,2024-09-16,229.81,226.78,-3.03,-1.32,4
TSLA,2024-09-17,2024-09-19,227.87,243.92,16.05,7.04,2
TSLA,2024-09-20,2024-09-23,238.25,250.0,11.75,4.93,3
TSLA,2024-10-03,2024-10-04,240.66,250.08,9.42,3.91,1
TSLA,2024-10-07,2024-10-08,240.83,244.5,3.67,1.52,1
TSLA,2024-10-09,2024-10-10,241.05,238.77,-2.28,-0.95,1
TSLA,2024-10-11,2024-10-14,217.8,219.16,1.36,0.62,3
TSLA,2024-10-15,2024-10-17,219.57,220.89,1.32,0.6,2
TSLA,2024-10-18,2024-10-24,220.7,260.48,39.78,18.02,6
TSLA,2024-10-28,2024-10-29,262.51,259.52,-2.99,-1.14,1
TSLA,2024-10-30,2024-11-06,257.55,288.53,30.98,12.03,7
TSLA,2024-11-08,2024-11-11,321.22,350.0,28.78,8.96,3
TSLA,2024-11-14,2024-11-15,311.18,320.72,9.54,3.07,1
TSLA,2024-12-18,2024-12-19,440.13,436.17,-3.96,-0.9,1
TSLA,2024-12-20,2024-12-23,421.06,430.6,9.54,2.27,3
TSLA,2025-01-31,2025-02-03,404.6,383.68,-20.92,-5.17,3
TSLA,2025-02-07,2025-02-10,361.62,350.73,-10.89,-3.01,3
TSLA,2025-02-12,2025-02-13,336.51,355.94,19.43,5.77,1
TSLA,2025-02-26,2025-02-28,290.8,292.98,2.18,0.75,2
TSLA,2025-03-04,2025-03-05,272.04,279.1,7.06,2.6,1
TSLA,2025-03-10,2025-03-12,222.15,248.09,25.94,11.68,2
TSLA,2025-03-18,2025-03-20,225.31,236.26,10.95,4.86,2
TSLA,2025-03-27,2025-03-28,273.13,263.55,-9.58,-3.51,1
TSLA,2025-04-01,2025-04-02,268.46,282.76,14.3,5.33,1
TSLA,2025-04-03,2025-04-09,267.28,272.2,4.92,1.84,6
TSLA,2025-04-15,2025-04-17,254.11,241.37,-12.74,-5.01,2
TSLA,2025-04-21,2025-04-24,227.5,259.51,32.01,14.07,3
TSLA,2025-05-01,2025-05-05,280.52,280.26,-0.26,-0.09,4
TSLA,2025-05-08,2025-05-12,284.82,318.38,33.56,11.78,4
TSLA,2025-05-30,2025-06-02,346.46,342.69,-3.77,-1.09,3
TSLA,2025-06-05,2025-06-09,284.7,308.58,23.88,8.39,4
TSLA,2025-06-12,2025-06-16,319.11,329.13,10.02,3.14,4
TSLA,2025-06-23,2025-06-24,348.68,340.47,-8.21,-2.35,1
UNG,2020-08-05,2020-08-06,50.36,48.92,-1.44,-2.86,1
UNG,2020-08-11,2020-08-17,48.88,53.24,4.36,8.92,6
UNG,2020-08-18,2020-08-21,54.84,55.04,0.2,0.36,3
UNG,2020-08-24,2020-08-31,56.12,56.56,0.44,0.78,7
UNG,2020-09-01,2020-09-03,54.0,53.36,-0.64,-1.19,2
UNG,2020-09-10,2020-09-16,49.6,48.56,-1.04,-2.1,6
UNG,2020-09-18,2020-09-21,47.44,48.72,1.28,2.7,3
UNG,2020-09-22,2020-09-24,46.68,51.52,4.84,10.37,2
UNG,2020-09-25,2020-09-29,50.56,45.16,-5.4,-10.68,4
UNG,2020-09-30,2020-10-01,45.64,44.92,-0.72,-1.58,1
UNG,2020-10-02,2020-10-07,44.28,46.8,2.52,5.69,5
UNG,2020-10-09,2020-10-29,49.52,50.2,0.68,1.37,20
UNG,2020-10-30,2020-11-11,50.96,46.08,-4.88,-9.58,12
UNG,2020-11-12,2020-11-30,44.88,42.4,-2.48,-5.53,18
UNG,2020-12-01,2020-12-02,41.72,39.84,-1.88,-4.51,1
UNG,2020-12-04,2020-12-08,37.12,35.36,-1.76,-4.74,4
UNG,2020-12-09,2020-12-17,35.16,38.48,3.32,9.44,8
UNG,2020-12-18,2020-12-23,39.0,37.52,-1.48,-3.79,5
UNG,2020-12-24,2020-12-31,36.88,36.8,-0.08,-0.22,7
UNG,2021-01-04,2021-01-12,37.8,39.68,1.88,4.97,8
UNG,2021-01-13,2021-01-15,39.76,39.84,0.08,0.2,2
UNG,2021-01-19,2021-01-28,37.04,39.32,2.28,6.16,9
UNG,2021-01-29,2021-02-02,37.64,41.56,3.92,10.41,4
UNG,2021-02-03,2021-02-04,40.56,43.36,2.8,6.9,1
UNG,2021-02-08,2021-02-11,42.36,41.76,-0.6,-1.42,3
UNG,2021-02-12,2021-02-16,42.68,44.4,1.72,4.03,4
UNG,2021-02-17,2021-03-04,45.2,41.04,-4.16,-9.2,15
UNG,2021-03-05,2021-06-30,40.32,52.32,12.0,29.76,117
UNG,2021-07-02,2021-07-07,51.64,50.16,-1.48,-2.87,5
UNG,2021-07-08,2021-07-26,51.44,56.96,5.52,10.73,18
UNG,2021-07-27,2021-09-09,54.96,69.96,15.0,27.29,44
UNG,2021-09-13,2021-09-15,72.4,76.28,3.88,5.36,2
UNG,2021-09-17,2021-09-21,70.6,67.48,-3.12,-4.42,4
UNG,2021-09-22,2021-09-24,66.6,72.32,5.72,8.59,2
UNG,2021-10-01,2021-10-04,77.12,81.56,4.44,5.76,3
UNG,2021-10-05,2021-10-06,87.12,79.0,-8.12,-9.32,1
UNG,2021-10-08,2021-10-13,77.52,78.24,0.72,0.93,5
UNG,2021-10-14,2021-10-18,78.44,69.8,-8.64,-11.01,4
UNG,2021-10-19,2021-10-20,71.12,72.68,1.56,2.19,1
UNG,2021-11-02,2021-11-03,73.68,77.76,4.08,5.54,1
UNG,2021-11-05,2021-11-09,75.04,66.24,-8.8,-11.73,4
UNG,2021-11-16,2021-11-17,68.72,65.2,-3.52,-5.12,1
UNG,2021-11-19,2021-11-26,66.92,69.76,2.84,4.24,7
UNG,2021-11-29,2021-12-01,63.52,55.64,-7.88,-12.41,2
UNG,2021-12-03,2021-12-06,53.32,48.2,-5.12,-9.6,3
UNG,2021-12-07,2021-12-13,48.88,50.2,1.32,2.7,6
UNG,2021-12-15,2021-12-16,49.8,49.36,-0.44,-0.88,1
UNG,2021-12-17,2021-12-23,48.16,48.4,0.24,0.5,6
UNG,2021-12-27,2021-12-30,52.16,47.68,-4.48,-8.59,3
UNG,2022-01-06,2022-01-10,51.2,54.96,3.76,7.34,4
UNG,2022-01-14,2022-01-18,56.68,57.32,0.64,1.13,4
UNG,2022-01-20,2022-01-26,51.32,55.92,4.6,8.96,6
UNG,2022-02-03,2022-02-04,68.96,63.36,-5.6,-8.12,1
UNG,2022-02-08,2022-02-15,58.88,60.48,1.6,2.72,7
UNG,2022-02-16,2022-02-17,63.28,62.68,-0.6,-0.95,1
UNG,2022-02-22,2022-02-24,62.68,65.16,2.48,3.96,2
UNG,2022-02-28,2022-03-02,61.84,68.08,6.24,10.09,2
UNG,2022-03-03,2022-03-07,66.56,67.8,1.24,1.86,4
UNG,2022-03-08,2022-03-14,64.28,65.88,1.6,2.49,6
UNG,2022-03-15,2022-03-16,64.84,66.76,1.92,2.96,1
UNG,2022-03-17,2022-03-18,69.48,68.88,-0.6,-0.86,1
UNG,2022-03-23,2022-03-24,72.12,75.88,3.76,5.21,1
UNG,2022-03-28,2022-04-06,76.88,84.92,8.04,10.46,9
UNG,2022-04-12,2022-04-13,93.6,98.48,4.88,5.21,1
UNG,2022-04-18,2022-04-19,108.52,99.96,-8.56,-7.89,1
UNG,2022-04-27,2022-04-28,100.76,95.4,-5.36,-5.32,1
UNG,2022-05-02,2022-05-04,104.0,116.04,12.04,11.58,2
UNG,2022-05-10,2022-05-13,99.16,105.08,5.92,5.97,3
UNG,2022-05-19,2022-05-23,111.92,120.28,8.36,7.47,4
UNG,2022-06-07,2022-06-08,126.88,117.64,-9.24,-7.28,1
UNG,2022-06-10,2022-06-13,118.88,117.64,-1.24,-1.04,3
UNG,2022-06-21,2022-06-23,92.8,85.36,-7.44,-8.02,2
UNG,2022-06-24,2022-06-27,85.16,88.44,3.28,3.85,3
UNG,2022-07-08,2022-07-11,82.28,88.12,5.84,7.1,3
UNG,2022-07-13,2022-07-14,89.72,90.8,1.08,1.2,1
UNG,2022-07-18,2022-07-20,101.36,107.12,5.76,5.68,2
UNG,2022-07-22,2022-07-25,113.2,118.84,5.64,4.98,3
UNG,2022-08-02,2022-08-03,105.64,114.12,8.48,8.03,1
UNG,2022-08-05,2022-08-10,110.28,113.56,3.28,2.97,5
UNG,2022-08-19,2022-08-22,128.2,135.16,6.96,5.43,3
UNG,2022-08-24,2022-08-25,127.44,129.2,1.76,1.38,1
UNG,2022-08-29,2022-08-30,127.76,125.6,-2.16,-1.69,1
UNG,2022-09-01,2022-09-02,126.96,122.84,-4.12,-3.25,1
UNG,2022-09-07,2022-09-09,108.04,111.56,3.52,3.26,2
UNG,2022-09-19,2022-09-21,109.4,107.88,-1.52,-1.39,2
UNG,2022-09-23,2022-09-26,96.28,96.84,0.56,0.58,3
UNG,2022-09-27,2022-09-28,93.64,96.36,2.72,2.9,1
UNG,2022-09-30,2022-10-03,93.52,89.84,-3.68,-3.93,3
UNG,2022-10-04,2022-10-05,93.96,95.76,1.8,1.92,1
UNG,2022-10-06,2022-10-10,95.36,89.8,-5.56,-5.83,4
UNG,2022-10-17,2022-10-18,83.36,80.16,-3.2,-3.84,1
UNG,2022-10-19,2022-10-21,76.28,71.28,-5.0,-6.55,2
UNG,2022-10-24,2022-10-25,74.32,80.0,5.68,7.64,1
UNG,2022-10-26,2022-10-27,79.32,75.64,-3.68,-4.64,1
UNG,2022-11-02,2022-11-04,79.64,83.28,3.64,4.57,2
UNG,2022-11-18,2022-11-22,82.24,91.4,9.16,11.14,4
UNG,2022-11-25,2022-11-29,90.8,88.56,-2.24,-2.47,4
UNG,2022-12-02,2022-12-05,76.32,68.4,-7.92,-10.38,3
UNG,2022-12-06,2022-12-07,65.56,70.96,5.4,8.24,1
UNG,2022-12-08,2022-12-09,73.0,77.04,4.04,5.53,1
UNG,2022-12-16,2022-12-19,80.4,72.0,-8.4,-10.45,3
UNG,2022-12-23,2022-12-28,63.64,60.2,-3.44,-5.41,5
UNG,2022-12-30,2023-01-03,56.4,51.12,-5.28,-9.36,4
UNG,2023-01-06,2023-01-10,47.56,45.72,-1.84,-3.87,4
UNG,2023-01-18,2023-01-20,42.48,41.04,-1.44,-3.39,2
UNG,2023-01-25,2023-01-26,39.24,38.48,-0.76,-1.94,1
UNG,2023-01-30,2023-01-31,36.48,37.28,0.8,2.19,1
UNG,2023-02-09,2023-02-10,33.4,35.16,1.76,5.27,1
UNG,2023-02-14,2023-02-16,35.4,33.04,-2.36,-6.67,2
UNG,2023-02-22,2023-02-23,30.32,32.28,1.96,6.46,1
UNG,2023-03-07,2023-03-08,35.08,34.32,-0.76,-2.17,1
UNG,2023-03-10,2023-03-13,32.16,34.6,2.44,7.59,3
UNG,2023-03-16,2023-03-17,33.36,31.2,-2.16,-6.47,1
UNG,2023-03-23,2023-03-27,28.72,28.28,-0.44,-1.53,4
UNG,2023-03-28,2023-03-29,27.32,27.6,0.28,1.02,1
UNG,2023-03-31,2023-04-03,27.76,26.84,-0.92,-3.31,3
UNG,2023-04-04,2023-04-05,26.44,27.16,0.72,2.72,1
UNG,2023-04-10,2023-04-11,27.4,28.24,0.84,3.07,1
UNG,2023-04-19,2023-04-20,27.96,28.08,0.12,0.43,1
UNG,2023-04-21,2023-04-26,28.0,27.04,-0.96,-3.43,5
UNG,2023-04-28,2023-05-01,28.04,27.04,-1.0,-3.57,3
UNG,2023-05-05,2023-05-08,24.68,26.12,1.44,5.83,3
UNG,2023-05-10,2023-05-18,25.6,29.92,4.32,16.87,8
UNG,2023-05-19,2023-05-22,29.84,28.0,-1.84,-6.17,3
UNG,2023-05-23,2023-05-25,27.52,27.04,-0.48,-1.74,2
UNG,2023-05-26,2023-05-30,26.56,25.32,-1.24,-4.67,4
UNG,2023-06-02,2023-06-05,23.92,24.72,0.8,3.34,3
UNG,2023-06-06,2023-06-07,24.84,25.56,0.72,2.9,1
UNG,2023-06-08,2023-06-15,25.68,28.08,2.4,9.35,7
UNG,2023-06-21,2023-06-22,28.56,28.68,0.12,0.42,1
UNG,2023-06-26,2023-06-27,30.8,29.88,-0.92,-2.99,1
UNG,2023-06-29,2023-06-30,28.72,29.68,0.96,3.34,1
UNG,2023-07-03,2023-07-06,28.96,28.16,-0.8,-2.76,3
UNG,2023-07-07,2023-07-14,27.44,27.16,-0.28,-1.02,7
UNG,2023-07-17,2023-07-27,27.08,28.0,0.92,3.4,10
UNG,2023-07-31,2023-08-09,28.44,31.88,3.44,12.1,9
UNG,2023-08-11,2023-08-24,29.96,26.96,-3.0,-10.01,13
UNG,2023-08-25,2023-08-28,27.44,27.4,-0.04,-0.15,3
UNG,2023-08-29,2023-08-30,27.44,28.8,1.36,4.96,1
UNG,2023-08-31,2023-09-12,28.44,28.2,-0.24,-0.84,12
UNG,2023-09-13,2023-09-21,27.8,26.48,-1.32,-4.75,8
UNG,2023-09-22,2023-10-04,26.8,27.92,1.12,4.18,12
UNG,2023-10-09,2023-10-11,31.52,31.6,0.08,0.25,2
UNG,2023-10-12,2023-10-16,31.2,29.12,-2.08,-6.67,4
UNG,2023-10-17,2023-10-26,28.72,29.24,0.52,1.81,9
UNG,2023-10-27,2023-11-06,28.8,27.28,-1.52,-5.28,10
UNG,2023-11-07,2023-11-08,26.44,26.16,-0.28,-1.06,1
UNG,2023-11-09,2023-11-13,25.36,26.88,1.52,5.99,4
UNG,2023-11-14,2023-11-16,25.84,25.48,-0.36,-1.39,2
UNG,2023-11-20,2023-11-28,23.96,22.08,-1.88,-7.85,8
UNG,2023-11-29,2023-12-05,22.04,21.36,-0.68,-3.09,6
UNG,2023-12-07,2023-12-11,20.28,19.24,-1.04,-5.13,4
UNG,2023-12-12,2023-12-14,18.08,19.04,0.96,5.31,2
UNG,2023-12-15,2023-12-19,19.32,19.6,0.28,1.45,4
UNG,2023-12-20,2023-12-21,18.8,19.96,1.16,6.17,1
UNG,2023-12-22,2024-01-03,20.16,21.76,1.6,7.94,12
UNG,2024-01-17,2024-01-18,23.28,22.24,-1.04,-4.47,1
UNG,2024-01-22,2024-01-24,19.68,21.06,1.38,7.01,2
UNG,2024-01-30,2024-02-08,19.4,17.42,-1.98,-10.21,9
UNG,2024-02-16,2024-02-20,14.99,14.77,-0.22,-1.47,4
UNG,2024-02-28,2024-03-04,16.73,17.3,0.57,3.41,5
UNG,2024-03-05,2024-03-07,17.51,16.03,-1.48,-8.45,2
UNG,2024-03-08,2024-03-12,16.13,15.31,-0.82,-5.08,4
UNG,2024-03-13,2024-03-15,14.91,15.13,0.22,1.48,2
UNG,2024-03-19,2024-03-27,15.64,14.35,-1.29,-8.25,8
UNG,2024-03-28,2024-04-01,14.57,15.39,0.82,5.63,4
UNG,2024-04-02,2024-04-04,15.48,14.9,-0.58,-3.75,2
UNG,2024-04-05,2024-04-09,14.87,15.85,0.98,6.59,4
UNG,2024-04-10,2024-04-11,15.67,14.85,-0.82,-5.23,1
UNG,2024-04-12,2024-04-15,14.89,14.14,-0.75,-5.04,3
UNG,2024-04-17,2024-04-24,14.38,14.36,-0.02,-0.14,7
UNG,2024-04-25,2024-04-29,14.37,14.91,0.54,3.76,4
UNG,2024-05-01,2024-05-02,14.14,14.86,0.72,5.09,1
UNG,2024-05-06,2024-05-09,16.06,16.92,0.86,5.35,3
UNG,2024-05-10,2024-05-15,16.52,17.6,1.08,6.54,5
UNG,2024-05-17,2024-05-20,19.1,19.82,0.72,3.77,3
UNG,2024-05-28,2024-05-29,19.36,18.22,-1.14,-5.89,1
UNG,2024-05-30,2024-05-31,17.56,17.59,0.03,0.17,1
UNG,2024-06-12,2024-06-13,20.83,20.11,-0.72,-3.46,1
UNG,2024-06-14,2024-07-15,19.86,14.48,-5.38,-27.09,31
UNG,2024-07-16,2024-07-17,14.61,13.74,-0.87,-5.95,1
UNG,2024-07-18,2024-07-25,14.11,13.75,-0.36,-2.55,7
UNG,2024-07-26,2024-07-29,13.51,13.59,0.08,0.59,3
UNG,2024-07-30,2024-08-01,14.01,13.09,-0.92,-6.57,2
UNG,2024-08-07,2024-08-08,13.86,14.18,0.32,2.31,1
UNG,2024-08-09,2024-08-22,14.28,13.81,-0.47,-3.29,13
UNG,2024-08-23,2024-08-26,13.72,13.33,-0.39,-2.84,3
UNG,2024-08-30,2024-09-03,13.37,13.89,0.52,3.89,4
UNG,2024-09-04,2024-09-05,13.46,14.18,0.72,5.35,1
UNG,2024-09-06,2024-09-20,14.32,15.34,1.02,7.12,14
UNG,2024-09-24,2024-09-26,15.81,15.47,-0.34,-2.15,2
UNG,2024-09-30,2024-10-01,16.33,16.37,0.04,0.24,1
UNG,2024-10-03,2024-10-07,16.68,15.38,-1.3,-7.79,4
UNG,2024-10-08,2024-10-16,15.25,13.44,-1.81,-11.87,8
UNG,2024-10-17,2024-10-23,13.31,13.82,0.51,3.83,6
UNG,2024-10-25,2024-10-28,14.45,13.34,-1.11,-7.68,3
UNG,2024-10-29,2024-10-31,13.41,12.71,-0.7,-5.22,2
UNG,2024-11-06,2024-11-07,12.87,12.66,-0.21,-1.63,1
UNG,2024-11-08,2024-11-11,12.53,13.8,1.27,10.14,3
UNG,2024-11-15,2024-11-20,13.37,14.75,1.38,10.32,5
UNG,2024-11-29,2024-12-02,14.43,13.88,-0.55,-3.81,3
UNG,2024-12-05,2024-12-10,13.32,13.81,0.49,3.68,5
UNG,2024-12-16,2024-12-17,13.95,14.46,0.51,3.66,1
UNG,2024-12-18,2024-12-19,14.54,15.4,0.86,5.91,1
UNG,2024-12-24,2024-12-26,16.14,15.37,-0.77,-4.77,2
UNG,2025-01-17,2025-01-21,18.34,17.73,-0.61,-3.33,4
UNG,2025-01-24,2025-01-27,18.12,17.15,-0.97,-5.35,3
UNG,2025-01-28,2025-01-29,16.29,16.76,0.47,2.89,1
UNG,2025-01-31,2025-02-13,16.19,19.15,2.96,18.28,13
UNG,2025-02-14,2025-02-18,19.65,20.95,1.3,6.62,4
UNG,2025-02-24,2025-03-03,21.24,21.95,0.71,3.34,7
UNG,2025-03-10,2025-03-11,23.83,23.28,-0.55,-2.31,1
UNG,2025-03-12,2025-03-20,21.65,21.17,-0.48,-2.22,8
UNG,2025-03-21,2025-03-25,20.84,20.33,-0.51,-2.45,4
UNG,2025-03-26,2025-03-28,20.14,21.33,1.19,5.91,2
UNG,2025-04-01,2025-04-07,20.7,19.07,-1.63,-7.87,6
UNG,2025-04-15,2025-04-21,17.36,16.02,-1.34,-7.72,6
UNG,2025-04-23,2025-04-24,15.73,15.5,-0.23,-1.46,1
UNG,2025-04-25,2025-04-28,15.7,16.62,0.92,5.86,3
UNG,2025-05-07,2025-05-08,18.17,18.07,-0.1,-0.55,1
UNG,2025-05-09,2025-05-13,18.98,18.19,-0.79,-4.16,4
UNG,2025-05-14,2025-05-19,17.4,15.65,-1.75,-10.06,5
UNG,2025-05-21,2025-05-28,16.92,16.15,-0.77,-4.55,7
UNG,2025-05-30,2025-06-02,15.71,16.87,1.16,7.38,3
UNG,2025-06-03,2025-06-05,16.96,16.7,-0.26,-1.53,2
UNG,2025-06-06,2025-06-11,17.18,15.95,-1.23,-7.16,5
UNG,2025-06-13,2025-06-16,16.36,16.98,0.62,3.79,3
UNG,2025-06-17,2025-06-20,17.58,17.66,0.08,0.46,3
UNG,2025-06-23,2025-06-25,16.84,15.85,-0.99,-5.88,2
UNG,2025-06-27,2025-06-30,16.54,15.28,-1.26,-7.62,3
USO,2020-08-05,2021-03-18,30.23,40.47,10.24,33.87,225
USO,2021-03-19,2021-04-01,41.77,41.84,0.07,0.17,13
USO,2021-04-05,2021-10-07,40.28,55.36,15.08,37.44,185
USO,2021-10-08,2021-11-05,55.47,56.55,1.08,1.95,28
USO,2021-11-08,2021-11-26,57.09,49.63,-7.46,-13.07,18
USO,2021-11-29,2021-11-30,50.17,47.91,-2.26,-4.5,1
USO,2021-12-01,2021-12-02,47.04,48.29,1.25,2.66,1
USO,2021-12-03,2021-12-06,48.0,50.51,2.51,5.23,3
USO,2021-12-07,2021-12-20,51.59,49.9,-1.69,-3.28,13
USO,2021-12-21,2021-12-27,51.57,54.52,2.95,5.72,6
USO,2021-12-28,2022-01-11,54.67,58.16,3.49,6.38,14
USO,2022-01-12,2022-01-24,58.91,60.11,1.2,2.04,12
USO,2022-01-25,2022-02-03,60.97,63.51,2.54,4.17,9
USO,2022-02-04,2022-02-11,64.91,65.74,0.83,1.28,7
USO,2022-02-15,2022-02-18,64.28,64.74,0.46,0.72,3
USO,2022-02-22,2022-02-24,65.54,66.34,0.8,1.22,2
USO,2022-02-28,2022-03-01,67.48,71.82,4.34,6.43,1
USO,2022-04-18,2022-04-19,80.41,76.86,-3.55,-4.41,1
USO,2022-04-22,2022-04-25,76.31,74.65,-1.66,-2.18,3
USO,2022-06-01,2022-06-02,85.54,87.25,1.71,2.0,1
USO,2022-07-07,2022-07-08,76.55,78.54,1.99,2.6,1
USO,2022-07-18,2022-07-19,76.81,78.05,1.24,1.61,1
USO,2022-07-22,2022-07-25,74.53,76.22,1.69,2.27,3
USO,2022-07-26,2022-07-27,75.16,77.87,2.71,3.61,1
USO,2022-07-29,2022-08-01,78.05,75.13,-2.92,-3.74,3
USO,2022-08-19,2022-08-22,74.06,74.68,0.62,0.84,3
USO,2022-08-31,2022-09-09,73.11,71.1,-2.01,-2.75,9
USO,2022-09-12,2022-09-13,72.37,72.01,-0.36,-0.5,1
USO,2022-09-14,2022-09-19,72.73,70.05,-2.68,-3.68,5
USO,2022-09-20,2022-09-21,69.22,68.68,-0.54,-0.78,1
USO,2022-09-22,2022-09-28,68.97,67.13,-1.84,-2.67,6
USO,2022-09-29,2022-10-03,66.77,67.89,1.12,1.68,4
USO,2022-10-10,2022-10-13,73.78,72.52,-1.26,-1.71,3
USO,2022-10-14,2022-10-18,70.17,68.7,-1.47,-2.09,4
USO,2022-10-20,2022-10-21,70.18,70.57,0.39,0.56,1
USO,2022-10-24,2022-10-26,70.38,72.97,2.59,3.68,2
USO,2022-10-27,2022-10-31,73.62,71.53,-2.09,-2.84,4
USO,2022-11-01,2022-11-02,73.12,74.08,0.96,1.31,1
USO,2022-11-03,2022-11-04,73.29,76.82,3.53,4.82,1
USO,2022-11-07,2022-11-08,76.56,74.47,-2.09,-2.73,1
USO,2022-11-09,2022-11-10,71.67,72.24,0.57,0.8,1
USO,2022-11-14,2022-11-15,71.91,73.25,1.34,1.86,1
USO,2022-11-16,2022-11-17,72.04,70.14,-1.9,-2.64,1
USO,2022-11-22,2022-11-28,69.98,66.88,-3.1,-4.43,6
USO,2022-11-30,2022-12-05,70.23,67.72,-2.51,-3.57,5
USO,2022-12-07,2022-12-09,63.65,62.85,-0.8,-1.26,2
USO,2022-12-13,2022-12-14,65.86,67.36,1.5,2.28,1
USO,2022-12-15,2022-12-19,66.15,66.07,-0.08,-0.12,4
USO,2022-12-21,2022-12-22,68.06,67.7,-0.36,-0.53,1
USO,2022-12-23,2022-12-28,69.32,68.58,-0.74,-1.07,5
USO,2023-01-03,2023-01-11,67.64,68.05,0.41,0.61,8
USO,2023-01-12,2023-01-13,68.61,70.05,1.44,2.1,1
USO,2023-01-18,2023-01-20,69.51,71.55,2.04,2.93,2
USO,2023-01-23,2023-01-25,71.5,70.51,-0.99,-1.38,2
USO,2023-01-26,2023-01-27,70.93,69.5,-1.43,-2.02,1
USO,2023-01-30,2023-01-31,68.1,69.32,1.22,1.79,1
USO,2023-02-02,2023-02-06,66.57,65.5,-1.07,-1.61,4
USO,2023-02-09,2023-02-14,67.92,69.4,1.48,2.18,5
USO,2023-02-16,2023-02-24,68.45,67.1,-1.35,-1.97,8
USO,2023-02-27,2023-03-01,66.25,68.07,1.82,2.75,2
USO,2023-03-02,2023-03-03,68.3,69.86,1.56,2.28,1
USO,2023-03-07,2023-03-13,67.85,65.25,-2.6,-3.83,6
USO,2023-03-14,2023-03-15,62.93,60.02,-2.91,-4.62,1
USO,2023-03-21,2023-03-27,61.23,64.15,2.92,4.77,6
USO,2023-03-28,2023-03-30,64.55,65.32,0.77,1.19,2
USO,2023-04-03,2023-04-04,70.27,70.27,0.0,0.0,1
USO,2023-04-05,2023-04-11,70.24,71.07,0.83,1.18,6
USO,2023-04-12,2023-04-24,72.43,69.25,-3.18,-4.39,12
USO,2023-04-25,2023-04-28,67.62,67.5,-0.12,-0.18,3
USO,2023-05-01,2023-05-09,66.55,64.87,-1.68,-2.52,8
USO,2023-05-10,2023-05-17,64.39,64.6,0.21,0.33,7
USO,2023-05-18,2023-06-01,64.04,62.55,-1.49,-2.33,14
USO,2023-06-02,2023-06-08,64.15,63.46,-0.69,-1.08,6
USO,2023-06-09,2023-06-15,62.93,63.41,0.48,0.76,6
USO,2023-06-16,2023-06-20,64.35,63.92,-0.43,-0.67,4
USO,2023-06-22,2023-06-23,62.52,62.42,-0.1,-0.16,1
USO,2023-06-26,2023-06-28,62.73,62.52,-0.21,-0.33,2
USO,2023-06-29,2023-07-06,62.96,64.44,1.48,2.35,7
USO,2023-07-10,2023-07-13,65.54,69.09,3.55,5.42,3
USO,2023-07-14,2023-07-18,67.47,67.96,0.49,0.73,4
USO,2023-07-19,2023-07-20,67.69,68.05,0.36,0.53,1
USO,2023-07-21,2023-07-24,68.99,70.69,1.7,2.46,3
USO,2023-07-25,2023-07-28,71.16,72.09,0.93,1.31,3
USO,2023-07-31,2023-08-02,73.17,71.48,-1.69,-2.31,2
USO,2023-08-04,2023-08-08,73.79,74.06,0.27,0.37,4
USO,2023-08-10,2023-08-23,74.2,71.36,-2.84,-3.83,13
USO,2023-08-28,2023-08-29,72.41,73.32,0.91,1.26,1
USO,2023-08-30,2023-08-31,73.66,75.06,1.4,1.9,1
USO,2023-09-05,2023-09-06,77.76,78.52,0.76,0.98,1
USO,2023-09-07,2023-09-15,77.95,81.29,3.34,4.28,8
USO,2023-09-19,2023-09-22,81.5,80.63,-0.87,-1.07,3
USO,2023-09-28,2023-09-29,81.57,80.86,-0.71,-0.87,1
USO,2023-10-05,2023-10-06,73.99,74.16,0.17,0.23,1
USO,2023-10-10,2023-10-11,76.71,75.67,-1.04,-1.36,1
USO,2023-10-16,2023-10-17,78.39,78.8,0.41,0.52,1
USO,2023-10-18,2023-10-19,79.84,81.68,1.84,2.3,1
USO,2023-10-26,2023-10-27,76.89,78.36,1.47,1.91,1
USO,2023-11-06,2023-11-08,74.91,70.19,-4.72,-6.3,2
USO,2023-11-09,2023-11-13,70.25,72.92,2.67,3.8,4
