date,ticker,close,predicted_close,signal
2020-08-12,AMZN,158.11199951171875,158.0287579048059,SELL
2020-08-13,AMZN,158.05099487304688,158.55684305574133,BUY
2020-08-14,AMZN,157.4010009765625,157.26627143525045,SELL
2020-08-17,AMZN,159.12049865722656,159.13491931479507,BUY
2020-08-18,AMZN,165.62449645996094,165.09215440077824,SELL
2020-08-19,AMZN,163.0240020751953,163.2169462583105,BUY
2020-08-20,AMZN,164.86849975585938,164.75274620353983,SELL
2020-08-21,AMZN,164.23599243164062,164.41149549042072,BUY
2020-08-24,AMZN,165.3730010986328,165.49312302293328,BUY
2020-08-25,AMZN,167.32449340820312,166.8697843791701,SELL
2020-08-26,AMZN,172.09249877929688,171.4738517927457,SELL
2020-08-27,AMZN,170.0,169.82762821996295,SELL
2020-08-28,AMZN,170.08999633789062,170.1567904527015,BUY
2020-08-31,AMZN,172.54800415039062,172.80705946159327,BUY
2020-09-01,AMZN,174.95599365234375,174.80800884521162,SELL
2020-09-02,AMZN,176.57249450683594,176.03977379309674,SELL
2020-09-03,AMZN,168.39999389648438,167.4570429768081,SELL
2020-09-04,AMZN,164.7310028076172,162.64544217482106,SELL
2020-09-08,AMZN,157.49200439453125,158.30967562348644,BUY
2020-09-09,AMZN,163.4304962158203,163.23076451326952,SELL
2020-09-10,AMZN,158.7554931640625,159.46265646851757,BUY
2020-09-11,AMZN,155.81100463867188,155.66376423667913,SELL
2020-09-14,AMZN,155.14849853515625,155.4011078376603,BUY
2020-09-15,AMZN,157.80650329589844,157.6135754379006,SELL
2020-09-16,AMZN,153.90499877929688,154.20770082372056,BUY
2020-09-17,AMZN,150.43649291992188,149.99338933536274,SELL
2020-09-18,AMZN,147.74549865722656,146.9294691894537,SELL
2020-09-21,AMZN,148.02349853515625,147.1992239189908,SELL
2020-09-22,AMZN,156.44949340820312,155.41415919396013,SELL
2020-09-23,AMZN,149.9929962158203,150.19004776077517,BUY
2020-09-24,AMZN,150.989501953125,151.14321688126654,BUY
2020-09-25,AMZN,154.75650024414062,153.90813011353458,SELL
2020-09-28,AMZN,158.70249938964844,158.18860164800913,SELL
2020-09-29,AMZN,157.24400329589844,157.39439042325947,BUY
2020-09-30,AMZN,157.43649291992188,158.01492092745366,BUY
2020-10-01,AMZN,161.06300354003906,160.47133585685845,SELL
2020-10-02,AMZN,156.25,156.66866013519862,BUY
2020-10-05,AMZN,159.9600067138672,159.75971591752398,SELL
2020-10-06,AMZN,154.9980010986328,155.17028313727326,BUY
2020-10-07,AMZN,159.7845001220703,159.54394678208308,SELL
2020-10-08,AMZN,159.52749633789062,159.6160708106017,BUY
2020-10-09,AMZN,164.33250427246094,163.8007250339939,SELL
2020-10-12,AMZN,172.14649963378906,171.8019380444619,SELL
2020-10-13,AMZN,172.18150329589844,172.0663625998543,SELL
2020-10-14,AMZN,168.1855010986328,168.1119516963257,SELL
2020-10-15,AMZN,166.9324951171875,166.65515641636998,SELL
2020-10-16,AMZN,163.635498046875,162.58859824059678,SELL
2020-10-19,AMZN,160.36050415039062,160.66720417187676,BUY
2020-10-20,AMZN,160.85049438476562,161.0171623904009,BUY
2020-10-21,AMZN,159.2469940185547,159.20390782815002,SELL
2020-10-22,AMZN,158.82000732421875,158.2386690557085,SELL
2020-10-23,AMZN,160.22000122070312,159.5704750511742,SELL
2020-10-26,AMZN,160.3520050048828,160.45146786236913,BUY
2020-10-27,AMZN,164.31649780273438,163.92498242221717,SELL
2020-10-28,AMZN,158.13900756835938,158.40657840530292,BUY
2020-10-29,AMZN,160.55050659179688,160.3162910387342,SELL
2020-10-30,AMZN,151.8074951171875,151.61858060736114,SELL
2020-11-02,AMZN,150.2239990234375,149.59361128389713,SELL
2020-11-03,AMZN,152.42050170898438,152.0760145778531,SELL
2020-11-04,AMZN,162.05799865722656,161.2251239546355,SELL
2020-11-05,AMZN,166.10000610351562,166.02180445268615,SELL
2020-11-06,AMZN,165.56849670410156,164.63323365857303,SELL
2020-11-09,AMZN,157.18699645996094,157.4074198391151,BUY
2020-11-10,AMZN,151.75100708007812,151.7143538145717,SELL
2020-11-11,AMZN,156.8695068359375,156.42605994854006,SELL
2020-11-12,AMZN,155.51400756835938,155.5161568762269,BUY
2020-11-13,AMZN,156.4405059814453,156.1352870515702,SELL
2020-11-16,AMZN,156.55299377441406,156.3192090896055,SELL
2020-11-17,AMZN,156.7830047607422,157.05986712272573,BUY
2020-11-18,AMZN,155.2729949951172,155.56002416970838,BUY
2020-11-19,AMZN,155.8509979248047,155.70823179513022,SELL
2020-11-20,AMZN,154.97000122070312,155.28599475464634,BUY
2020-11-23,AMZN,154.91949462890625,154.77022041814118,SELL
2020-11-24,AMZN,155.9029998779297,155.9086415239503,BUY
2020-11-25,AMZN,159.2534942626953,159.25439403072855,BUY
2020-11-27,AMZN,159.76699829101562,159.97754255310826,BUY
2020-11-30,AMZN,158.40199279785156,158.20645475357213,SELL
2020-12-01,AMZN,161.00399780273438,160.76788707719084,SELL
2020-12-02,AMZN,160.17649841308594,160.05238292515313,SELL
2020-12-03,AMZN,159.3365020751953,159.724751919279,BUY
2020-12-04,AMZN,158.12899780273438,158.30694804475502,BUY
2020-12-07,AMZN,157.89999389648438,158.12118523549998,BUY
2020-12-08,AMZN,158.864501953125,158.45127509936046,SELL
2020-12-09,AMZN,155.2100067138672,155.272044097756,BUY
2020-12-10,AMZN,155.07449340820312,155.47650871298526,BUY
2020-12-11,AMZN,155.8209991455078,155.57938820498669,SELL
2020-12-14,AMZN,157.84849548339844,157.97642613304438,BUY
2020-12-15,AMZN,158.25599670410156,158.0210276757646,SELL
2020-12-16,AMZN,162.04800415039062,161.66331970956065,SELL
2020-12-17,AMZN,161.8040008544922,161.8630208031422,BUY
2020-12-18,AMZN,160.08250427246094,159.66967080826782,SELL
2020-12-21,AMZN,160.3090057373047,160.11255358366037,SELL
2020-12-22,AMZN,160.3260040283203,160.37631966674894,BUY
2020-12-23,AMZN,159.2635040283203,159.57582000792542,BUY
2020-12-24,AMZN,158.63450622558594,159.0231915183123,BUY
2020-12-28,AMZN,164.197998046875,163.62955047589898,SELL
2020-12-29,AMZN,166.10000610351562,165.9144219017481,SELL
2020-12-30,AMZN,164.29249572753906,164.4900954111583,BUY
2020-12-31,AMZN,162.84649658203125,162.89108165861873,BUY
2021-01-04,AMZN,159.3314971923828,158.99905008883022,SELL
2021-01-05,AMZN,160.92550659179688,160.91422203153482,SELL
2021-01-06,AMZN,156.91900634765625,157.4437080653952,BUY
2021-01-07,AMZN,158.10800170898438,158.6896260849707,BUY
2021-01-08,AMZN,159.13499450683594,158.78170048557527,SELL
2021-01-11,AMZN,155.7104949951172,155.9085582402848,BUY
2021-01-12,AMZN,156.04150390625,155.92258944656896,SELL
2021-01-13,AMZN,158.29449462890625,158.44358796857534,BUY
2021-01-14,AMZN,156.37350463867188,156.64188075662923,BUY
2021-01-15,AMZN,155.21249389648438,155.38247379855977,BUY
2021-01-19,AMZN,156.03799438476562,156.22935156867717,BUY
2021-01-20,AMZN,163.16900634765625,162.82085114229483,SELL
2021-01-21,AMZN,165.34950256347656,165.64196884899405,BUY
2021-01-22,AMZN,164.6114959716797,164.85145949160685,BUY
2021-01-25,AMZN,164.6999969482422,164.5743624190481,SELL
2021-01-26,AMZN,166.30650329589844,166.24983072844506,SELL
2021-01-27,AMZN,161.62899780273438,161.59590326129074,SELL
2021-01-28,AMZN,161.88099670410156,162.65412121554112,BUY
2021-01-29,AMZN,160.30999755859375,160.15142897709163,SELL
2021-02-01,AMZN,167.1439971923828,166.71356545002882,SELL
2021-02-02,AMZN,169.0,168.97662519710238,SELL
2021-02-03,AMZN,165.62649536132812,165.66407536618738,BUY
2021-02-04,AMZN,166.5500030517578,166.0684249787109,SELL
2021-02-05,AMZN,167.6074981689453,167.58406395328677,SELL
2021-02-08,AMZN,166.14700317382812,166.13765321636112,SELL
2021-02-09,AMZN,165.25,165.66068613809915,BUY
2021-02-10,AMZN,164.32899475097656,164.1045650348036,SELL
2021-02-11,AMZN,163.10650634765625,163.1781820673809,BUY
2021-02-12,AMZN,163.885498046875,163.75584129073624,SELL
2021-02-16,AMZN,163.44749450683594,164.00437589144082,BUY
2021-02-17,AMZN,165.4320068359375,165.41264817581796,SELL
2021-02-18,AMZN,166.4114990234375,166.32581973355315,SELL
2021-02-19,AMZN,162.4949951171875,162.69144624034254,BUY
2021-02-22,AMZN,159.03700256347656,159.35776340409967,BUY
2021-02-23,AMZN,159.72500610351562,159.0876579517966,SELL
2021-02-24,AMZN,157.97650146484375,157.71988319986278,SELL
2021-02-25,AMZN,152.85800170898438,153.44431467189534,BUY
2021-02-26,AMZN,154.64649963378906,154.24309344346898,SELL
2021-03-01,AMZN,157.3070068359375,157.03528347797325,SELL
2021-03-02,AMZN,154.72650146484375,155.18631410839362,BUY
2021-03-03,AMZN,150.25,150.70469257083627,BUY
2021-03-04,AMZN,148.8784942626953,149.00923064064074,BUY
2021-03-05,AMZN,150.0229949951172,148.4144666997203,SELL
2021-03-08,AMZN,147.59750366210938,148.40713445883847,BUY
2021-03-09,AMZN,153.1425018310547,153.17333738784205,BUY
2021-03-10,AMZN,152.8820037841797,152.99228500774987,BUY
2021-03-11,AMZN,155.67950439453125,155.73786337319856,BUY
2021-03-12,AMZN,154.47450256347656,154.33973134228475,SELL
2021-03-15,AMZN,154.08399963378906,153.64815098503738,SELL
2021-03-16,AMZN,154.59300231933594,154.89137548283605,BUY
2021-03-17,AMZN,156.7864990234375,157.0727308152309,BUY
2021-03-18,AMZN,151.39950561523438,151.83472668126282,BUY
2021-03-19,AMZN,153.7480010986328,153.39986116991165,SELL
2021-03-22,AMZN,155.5435028076172,155.60569850636594,BUY
2021-03-23,AMZN,156.875,157.33191224122766,BUY
2021-03-24,AMZN,154.35350036621094,154.7604542460902,BUY
2021-03-25,AMZN,152.31300354003906,152.79831981739767,BUY
2021-03-26,AMZN,152.60150146484375,152.1025231222701,SELL
2021-03-29,AMZN,153.7864990234375,153.7045766434477,SELL
2021-03-30,AMZN,152.76449584960938,152.77139094186796,BUY
2021-03-31,AMZN,154.70399475097656,154.99698057451965,BUY
2021-04-01,AMZN,158.0500030517578,157.9954666636673,SELL
2021-04-05,AMZN,161.3365020751953,161.1586460408718,SELL
2021-04-06,AMZN,161.1909942626953,161.5421412433529,BUY
2021-04-07,AMZN,163.96949768066406,164.0147316334516,BUY
2021-04-08,AMZN,164.96499633789062,165.17776649046093,BUY
2021-04-09,AMZN,168.61000061035156,168.07970859318337,SELL
2021-04-12,AMZN,168.96949768066406,169.0591069275372,BUY
2021-04-13,AMZN,170.0,170.36127333500792,BUY
2021-04-14,AMZN,166.64999389648438,166.83071586229957,BUY
2021-04-15,AMZN,168.95449829101562,168.94204093201628,SELL
2021-04-16,AMZN,169.9720001220703,169.71779385249158,SELL
2021-04-19,AMZN,168.60049438476562,169.15708222445605,BUY
2021-04-20,AMZN,166.7344970703125,166.8375964677144,BUY
2021-04-21,AMZN,168.1009979248047,167.93628910569169,SELL
2021-04-22,AMZN,165.45199584960938,165.6784069174509,BUY
2021-04-23,AMZN,167.04400634765625,167.29870412123688,BUY
2021-04-26,AMZN,170.4499969482422,170.10077326553474,SELL
2021-04-27,AMZN,170.8715057373047,170.8721714507254,BUY
2021-04-28,AMZN,172.9250030517578,172.9750176475937,BUY
2021-04-29,AMZN,173.5655059814453,172.86324366728874,SELL
2021-04-30,AMZN,173.37100219726562,173.45847515511073,BUY
2021-05-03,AMZN,169.32449340820312,169.21857984992687,SELL
2021-05-04,AMZN,165.593505859375,165.17334591187904,SELL
2021-05-05,AMZN,163.52699279785156,163.85519408419248,BUY
2021-05-06,AMZN,165.31849670410156,164.9146543590113,SELL
2021-05-07,AMZN,164.58050537109375,164.68120552038408,BUY
2021-05-10,AMZN,159.52450561523438,159.6022256621324,BUY
2021-05-11,AMZN,161.19549560546875,160.85030339757424,SELL
2021-05-12,AMZN,157.5970001220703,157.63907424734546,BUY
2021-05-13,AMZN,158.07350158691406,158.07245275073225,SELL
2021-05-14,AMZN,161.14500427246094,161.1124299036496,SELL
2021-05-17,AMZN,163.51950073242188,163.56915860817332,BUY
2021-05-18,AMZN,161.61399841308594,162.1192453630259,BUY
2021-05-19,AMZN,161.58999633789062,161.47816775111775,SELL
2021-05-20,AMZN,162.38400268554688,162.54848206976328,BUY
2021-05-21,AMZN,160.1540069580078,160.28291861869548,BUY
2021-05-24,AMZN,162.24949645996094,162.39057815338833,BUY
2021-05-25,AMZN,162.95249938964844,162.61046334435383,SELL
2021-05-26,AMZN,163.25799560546875,163.61660863489385,BUY
2021-05-27,AMZN,161.5054931640625,161.78160733054895,BUY
2021-05-28,AMZN,161.15350341796875,161.41193836253922,BUY
2021-06-01,AMZN,160.9324951171875,161.13470539118876,BUY
2021-06-02,AMZN,161.69949340820312,161.67861166867644,SELL
2021-06-03,AMZN,159.35049438476562,159.6604297604995,BUY
2021-06-04,AMZN,160.31100463867188,160.52715511667486,BUY
2021-06-07,AMZN,159.90049743652344,159.88215208818494,SELL
2021-06-08,AMZN,163.20550537109375,163.22767398833275,BUY
2021-06-09,AMZN,164.0574951171875,164.3483266507912,BUY
2021-06-10,AMZN,167.4824981689453,167.25960611805542,SELL
2021-06-11,AMZN,167.3415069580078,167.47994376068624,BUY
2021-06-14,AMZN,169.19349670410156,169.03586189587418,SELL
2021-06-15,AMZN,169.156494140625,169.1882226693712,BUY
2021-06-16,AMZN,170.7624969482422,170.3365791609688,SELL
2021-06-17,AMZN,174.46200561523438,174.02990032672517,SELL
2021-06-18,AMZN,174.34500122070312,174.2976289223224,SELL
2021-06-21,AMZN,172.697998046875,172.59867677273516,SELL
2021-06-22,AMZN,175.27200317382812,175.30177049706964,BUY
2021-06-23,AMZN,175.1909942626953,175.18788452822844,SELL
2021-06-24,AMZN,172.45399475097656,172.56500885867993,BUY
2021-06-25,AMZN,170.072998046875,170.13742637605503,BUY
2021-06-28,AMZN,172.1945037841797,172.2466350761664,BUY
2021-06-29,AMZN,172.40699768066406,172.41577346694734,BUY
2021-06-30,AMZN,172.00799560546875,172.4395838389862,BUY
2021-07-01,AMZN,171.64849853515625,171.78160857873814,BUY
2021-07-02,AMZN,175.5489959716797,175.16892031565888,SELL
2021-07-06,AMZN,183.78700256347656,182.9574434655636,SELL
2021-07-07,AMZN,184.82899475097656,184.6283175260615,SELL
2021-07-08,AMZN,186.57049560546875,186.06426874983904,SELL
2021-07-09,AMZN,185.9669952392578,185.874390666873,SELL
2021-07-12,AMZN,185.9275054931641,185.92900469441133,BUY
2021-07-13,AMZN,183.8679962158203,184.6501635348639,BUY
2021-07-14,AMZN,184.08399963378903,183.97886518935,SELL
2021-07-15,AMZN,181.5599975585937,181.62518094284303,BUY
2021-07-16,AMZN,178.68150329589844,178.89217876526146,BUY
2021-07-19,AMZN,177.47950744628906,176.9417285576414,SELL
2021-07-20,AMZN,178.6595001220703,178.22791421599632,SELL
2021-07-21,AMZN,179.25999450683594,178.91716087112175,SELL
2021-07-22,AMZN,181.9015045166016,181.6622060943224,SELL
2021-07-23,AMZN,182.83200073242188,182.72697278480797,SELL
2021-07-26,AMZN,184.99099731445312,184.71997916768905,SELL
2021-07-27,AMZN,181.3195037841797,180.90431044534373,SELL
2021-07-28,AMZN,181.51600646972656,181.4658975515376,SELL
2021-07-29,AMZN,179.99600219726562,179.70433348103523,SELL
2021-07-30,AMZN,166.37950134277344,165.7650621776539,SELL
2021-08-02,AMZN,166.57400512695312,166.56319077269112,SELL
2021-08-03,AMZN,168.31199645996094,167.93370368142206,SELL
2021-08-04,AMZN,167.73599243164062,167.96723541459673,BUY
2021-08-05,AMZN,168.79949951171875,168.81613696825,BUY
2021-08-06,AMZN,167.2469940185547,167.24352381991918,SELL
2021-08-09,AMZN,167.093505859375,167.23169558582586,BUY
2021-08-10,AMZN,166.03399658203125,166.33483207632986,BUY
2021-08-11,AMZN,164.60549926757812,164.70326261108283,BUY
2021-08-12,AMZN,165.1750030517578,165.15203609167295,SELL
2021-08-13,AMZN,164.69850158691406,164.78318495993,BUY
2021-08-16,AMZN,164.94949340820312,164.01394475571416,SELL
2021-08-17,AMZN,162.09800720214844,162.0830259793124,SELL
2021-08-18,AMZN,160.06100463867188,160.43907909458767,BUY
2021-08-19,AMZN,159.3874969482422,159.84022926787853,BUY
2021-08-20,AMZN,159.99749755859375,159.8111322510568,SELL
2021-08-23,AMZN,163.2935028076172,163.31419390691022,BUY
2021-08-24,AMZN,165.28900146484375,165.37362007317984,BUY
2021-08-25,AMZN,164.95899963378906,165.18291858151002,BUY
2021-08-26,AMZN,165.8000030517578,166.07207285078093,BUY
2021-08-27,AMZN,167.48150634765625,167.33897780624346,SELL
2021-08-30,AMZN,171.07850646972656,171.13573739733962,BUY
2021-08-31,AMZN,173.5395050048828,172.91605500328768,SELL
2021-09-01,AMZN,173.9499969482422,174.31135458412805,BUY
2021-09-02,AMZN,173.156005859375,173.41516920978884,BUY
2021-09-03,AMZN,173.90249633789062,173.75456685538003,SELL
2021-09-07,AMZN,175.46449279785156,175.63629036774225,BUY
2021-09-08,AMZN,176.27499389648438,176.29731214674325,BUY
2021-09-09,AMZN,174.20799255371094,174.6530116106747,BUY
2021-09-10,AMZN,173.45750427246094,173.66969628293631,BUY
2021-09-13,AMZN,172.85850524902344,172.96906066576972,BUY
2021-09-14,AMZN,172.5,172.7210441498139,BUY
2021-09-15,AMZN,173.7895050048828,173.30781241607028,SELL
2021-09-16,AMZN,174.41200256347656,174.27179083652686,SELL
2021-09-17,AMZN,173.12600708007812,173.0612059511799,SELL
2021-09-20,AMZN,167.7864990234375,167.41943381870735,SELL
2021-09-21,AMZN,167.18150329589844,167.28535011654458,BUY
2021-09-22,AMZN,169.00250244140625,169.00605715026117,BUY
2021-09-23,AMZN,170.8000030517578,170.95292416331753,BUY
2021-09-24,AMZN,171.2760009765625,171.2769441591774,BUY
2021-09-27,AMZN,170.2899932861328,169.86183290000693,SELL
2021-09-28,AMZN,165.79800415039062,165.65415267487063,SELL
2021-09-29,AMZN,165.05599975585938,165.56448030408976,BUY
2021-09-30,AMZN,164.2519989013672,164.44927719956425,BUY
2021-10-01,AMZN,164.16299438476562,164.17677774114958,BUY
2021-10-04,AMZN,159.48899841308594,159.5267008223302,BUY
2021-10-05,AMZN,161.0500030517578,161.5210834909751,BUY
2021-10-06,AMZN,163.10049438476562,162.89470282599385,SELL
2021-10-07,AMZN,165.1215057373047,165.40410606962388,BUY
2021-10-08,AMZN,164.43099975585938,164.75816750133376,BUY
2021-10-11,AMZN,162.31500244140625,162.70571129609982,BUY
2021-10-12,AMZN,162.3665008544922,162.60175288306965,BUY
2021-10-13,AMZN,164.21400451660156,164.2491891460211,BUY
2021-10-14,AMZN,164.9929962158203,165.18838645361697,BUY
2021-10-15,AMZN,170.4510040283203,169.83747804390998,SELL
2021-10-18,AMZN,172.33700561523438,172.14375232724976,SELL
2021-10-19,AMZN,172.20750427246094,172.26294949697544,BUY
2021-10-20,AMZN,170.7530059814453,170.94968436542004,BUY
2021-10-21,AMZN,171.75050354003906,171.76873169425627,BUY
2021-10-22,AMZN,166.77749633789062,167.14220863373106,BUY
2021-10-25,AMZN,166.01849365234375,166.08592777759262,BUY
2021-10-26,AMZN,168.80349731445312,169.22375617689036,BUY
2021-10-27,AMZN,169.62449645996094,170.0349610702038,BUY
2021-10-28,AMZN,172.32850646972656,172.11848180009372,SELL
2021-10-29,AMZN,168.6215057373047,167.73293755085348,SELL
2021-11-01,AMZN,165.90550231933594,165.88158979661,SELL
2021-11-02,AMZN,165.6374969482422,165.5833771994243,SELL
2021-11-03,AMZN,169.1999969482422,168.92768919018877,SELL
2021-11-04,AMZN,173.85000610351562,173.44703228457075,SELL
2021-11-05,AMZN,175.94949340820312,176.20108214966763,BUY
2021-11-08,AMZN,174.44900512695312,175.2560225628012,BUY
2021-11-09,AMZN,178.81149291992188,178.51026985568387,SELL
2021-11-10,AMZN,174.1024932861328,174.53998654295913,BUY
2021-11-11,AMZN,173.625,174.17629597622928,BUY
2021-11-12,AMZN,176.25750732421875,175.87405765075107,SELL
2021-11-15,AMZN,177.28399658203125,177.7396304237876,BUY
2021-11-16,AMZN,177.03500366210938,177.40733038694324,BUY
2021-11-17,AMZN,177.4499969482422,177.808438019653,BUY
2021-11-18,AMZN,184.8029937744141,184.06454382820905,SELL
2021-11-19,AMZN,183.82850646972656,184.33486364697376,BUY
2021-11-22,AMZN,178.6284942626953,179.15295309292162,BUY
2021-11-23,AMZN,179.0019989013672,178.729943585247,SELL
2021-11-24,AMZN,179.02049255371094,179.1237333256277,BUY
2021-11-26,AMZN,175.22799682617188,175.93456693578366,BUY
2021-11-29,AMZN,178.07850646972656,178.2430645739829,BUY
2021-11-30,AMZN,175.35350036621094,175.53228707701888,BUY
2021-12-01,AMZN,172.18600463867188,172.61239142135906,BUY
2021-12-02,AMZN,171.8679962158203,172.19021982719482,BUY
2021-12-03,AMZN,169.489501953125,169.14858999220394,SELL
2021-12-06,AMZN,171.36849975585938,171.1092573769617,SELL
2021-12-07,AMZN,176.1645050048828,176.05013742630155,SELL
2021-12-08,AMZN,176.1580047607422,176.1622030146439,BUY
2021-12-09,AMZN,174.17100524902344,174.67708591714575,BUY
2021-12-10,AMZN,172.21200561523438,172.1280920432839,SELL
2021-12-13,AMZN,169.5675048828125,169.67677757861887,BUY
2021-12-14,AMZN,169.0915069580078,168.87664968174758,SELL
2021-12-15,AMZN,173.31500244140625,172.10520475052803,SELL
2021-12-16,AMZN,168.87100219726562,169.20617697053214,BUY
2021-12-17,AMZN,170.0175018310547,169.44130265431298,SELL
2021-12-20,AMZN,167.07899475097656,167.02260103968203,SELL
2021-12-21,AMZN,170.41700744628906,169.8055933058386,SELL
2021-12-22,AMZN,171.03700256347656,171.03901215899356,BUY
2021-12-23,AMZN,171.06849670410156,171.3553906761475,BUY
2021-12-27,AMZN,169.66949462890625,170.1710458877577,BUY
2021-12-28,AMZN,170.66099548339844,170.81427194838307,BUY
2021-12-29,AMZN,169.2010040283203,169.4286093872771,BUY
2021-12-30,AMZN,168.64450073242188,169.15594146311963,BUY
2021-12-31,AMZN,166.7169952392578,167.04664138064936,BUY
2022-01-03,AMZN,170.4044952392578,169.94482211169552,SELL
2022-01-04,AMZN,167.52200317382812,167.63893343989665,BUY
2022-01-05,AMZN,164.35699462890625,164.63073281890897,BUY
2022-01-06,AMZN,163.25399780273438,163.3871519345159,BUY
2022-01-07,AMZN,162.5540008544922,163.0021937504795,BUY
2022-01-10,AMZN,161.48599243164062,160.29380359258911,SELL
2022-01-11,AMZN,165.36199951171875,165.17195609112568,SELL
2022-01-12,AMZN,165.20700073242188,165.29323551602067,BUY
2022-01-13,AMZN,161.21400451660156,161.7951113701604,BUY
2022-01-14,AMZN,162.13800048828125,162.0967749643345,SELL
2022-01-18,AMZN,158.91749572753906,158.82812409023578,SELL
2022-01-19,AMZN,156.2989959716797,156.70570054307518,BUY
2022-01-20,AMZN,151.66749572753906,152.25622920265894,BUY
2022-01-21,AMZN,142.64300537109375,142.77369425466824,BUY
2022-01-24,AMZN,144.54400634765625,142.92870277998009,SELL
2022-01-25,AMZN,139.98599243164062,139.9888332831111,BUY
2022-01-26,AMZN,138.87249755859375,138.91264524591523,BUY
2022-01-27,AMZN,139.6374969482422,140.56470930629308,BUY
2022-01-28,AMZN,143.97799682617188,143.07265479946702,SELL
2022-01-31,AMZN,149.57350158691406,149.33349305948212,SELL
2022-02-01,AMZN,151.19349670410156,150.75330900718072,SELL
2022-02-02,AMZN,150.6125030517578,150.41633252461313,SELL
2022-02-03,AMZN,138.8455047607422,138.81029343947313,SELL
2022-02-04,AMZN,157.63949584960938,156.14079510915514,SELL
2022-02-07,AMZN,157.9355010986328,158.69812022727993,BUY
2022-02-08,AMZN,161.4134979248047,160.85464615060084,SELL
2022-02-09,AMZN,161.1894989013672,161.33198691561486,BUY
2022-02-10,AMZN,159.0034942626953,159.28325210379265,BUY
2022-02-11,AMZN,153.2935028076172,153.680628889411,BUY
2022-02-14,AMZN,155.16700744628906,155.68525313732255,BUY
2022-02-15,AMZN,156.510498046875,156.32135074201702,SELL
2022-02-16,AMZN,158.10049438476562,157.981061597803,SELL
2022-02-17,AMZN,154.65249633789062,155.4583005303021,BUY
2022-02-18,AMZN,152.60150146484375,152.4387481014789,SELL
2022-02-22,AMZN,150.19749450683594,150.48981882710743,BUY
2022-02-23,AMZN,144.82699584960938,145.34593707912424,BUY
2022-02-24,AMZN,151.35800170898438,150.4147104329151,SELL
2022-02-25,AMZN,153.7884979248047,153.36109581337874,SELL
2022-02-28,AMZN,153.56300354003906,153.42583016041047,SELL
2022-03-01,AMZN,151.14199829101562,151.48398017493858,BUY
2022-03-02,AMZN,152.05250549316406,151.8477504251024,SELL
2022-03-03,AMZN,147.89849853515625,148.1740792400522,BUY
2022-03-04,AMZN,145.64100646972656,145.57600615303744,SELL
2022-03-07,AMZN,137.4530029296875,138.1162360141447,BUY
2022-03-08,AMZN,136.01449584960938,136.42714083454118,BUY
2022-03-09,AMZN,139.2790069580078,138.90301435783314,SELL
2022-03-10,AMZN,146.8175048828125,146.50200584554835,SELL
2022-03-11,AMZN,145.52450561523438,145.8599051917819,BUY
2022-03-14,AMZN,141.85299682617188,142.29967156021334,BUY
2022-03-15,AMZN,147.3665008544922,147.02677737220023,SELL
2022-03-16,AMZN,153.10400390625,152.468490066573,SELL
2022-03-17,AMZN,157.23899841308594,156.8723911602113,SELL
2022-03-18,AMZN,161.25050354003906,160.6637917142783,SELL
2022-03-21,AMZN,161.4915008544922,161.50868688517505,BUY
2022-03-22,AMZN,164.88900756835938,165.00576800130096,BUY
2022-03-23,AMZN,163.4080047607422,164.00275858388784,BUY
2022-03-24,AMZN,163.64950561523438,162.91222878228882,SELL
2022-03-25,AMZN,164.77349853515625,164.54841737666814,SELL
2022-03-28,AMZN,168.99049377441406,168.7507960096618,SELL
2022-03-29,AMZN,169.31500244140625,169.1459851715739,SELL
2022-03-30,AMZN,166.30099487304688,166.429467025001,BUY
2022-03-31,AMZN,162.99749755859375,163.29348481902193,BUY
2022-04-01,AMZN,163.55999755859375,163.78739500132093,BUY
2022-04-04,AMZN,168.34649658203125,167.92459579009844,SELL
2022-04-05,AMZN,164.05499267578125,164.27538160369787,BUY
2022-04-06,AMZN,158.75599670410156,158.67566224508758,SELL
2022-04-07,AMZN,157.7845001220703,157.4448739353246,SELL
2022-04-08,AMZN,154.4604949951172,154.88696498075876,BUY
2022-04-11,AMZN,151.1219940185547,151.59151062962962,BUY
2022-04-12,AMZN,150.78750610351562,151.3613364468546,BUY
2022-04-13,AMZN,155.54100036621094,155.28951085163,SELL
2022-04-14,AMZN,151.7064971923828,152.1657431106542,BUY
2022-04-18,AMZN,152.78500366210938,152.86895101983245,BUY
2022-04-19,AMZN,158.11549377441406,157.79895214449968,SELL
2022-04-20,AMZN,153.9980010986328,154.23602807766602,BUY
2022-04-21,AMZN,148.29600524902344,149.10558827693126,BUY
2022-04-22,AMZN,144.35000610351562,144.83685188822477,BUY
2022-04-25,AMZN,146.07400512695312,145.65746853595076,SELL
2022-04-26,AMZN,139.39100646972656,139.69183892018228,BUY
2022-04-27,AMZN,138.16700744628906,138.2210313343903,BUY
2022-04-28,AMZN,144.59649658203125,144.11441067348812,SELL
2022-04-29,AMZN,124.28150177001952,123.2571939395024,SELL
2022-05-02,AMZN,124.5,123.1065765958467,SELL
2022-05-03,AMZN,124.25350189208984,124.54454299093985,BUY
2022-05-04,AMZN,125.92849731445312,124.58580561043348,SELL
2022-05-05,AMZN,116.40699768066406,116.39333582833798,SELL
2022-05-06,AMZN,114.77249908447266,115.30568702468504,BUY
2022-05-09,AMZN,108.78900146484376,109.322641386998,BUY
