date,ticker,action,price,quantity,entry_price,exit_price,signal,profit,stop_loss,take_profit
2022-05-02,UNG,BUY,104.0,1786,104.0,,BUY,,98.8,109.2
2022-05-04,UNG,SELL,116.04000091552734,1786,104.0,116.04000091552734,SELL,21503.441635131836,98.8,109.2
2022-05-10,UNG,BUY,99.16000366210938,2090,99.16000366210938,,BUY,,94.2020034790039,104.11800384521484
2022-05-13,UNG,SELL,105.08000183105467,2090,99.16000366210938,105.08000183105467,SELL,12372.796173095674,94.2020034790039,104.11800384521484
2022-05-19,UNG,BUY,111.91999816894533,1962,111.91999816894533,,BUY,,106.32399826049806,117.5159980773926
2022-05-23,UNG,SELL,120.27999877929688,1962,111.91999816894533,120.27999877929688,SELL,16402.321197509737,106.32399826049806,117.5159980773926
2022-06-07,UNG,BUY,126.87999725341795,1860,126.87999725341795,,BUY,,120.53599739074706,133.22399711608887
2022-06-08,UNG,SELL,117.63999938964844,1860,126.87999725341795,117.63999938964844,SELL,-17186.396026611303,120.53599739074706,133.22399711608887
2022-06-10,UNG,BUY,118.87999725341795,1841,118.87999725341795,,BUY,,112.93599739074705,124.82399711608886
2022-06-13,UNG,SELL,117.63999938964844,1841,118.87999725341795,117.63999938964844,SELL,-2282.8360671996807,112.93599739074705,124.82399711608886
2022-06-21,UNG,BUY,92.8000030517578,2334,92.8000030517578,,BUY,,88.16000289916991,97.44000320434569
2022-06-23,UNG,SELL,85.36000061035156,2334,92.8000030517578,85.36000061035156,SELL,-17364.965698242155,88.16000289916991,97.44000320434569
2022-06-24,UNG,BUY,85.16000366210938,2339,85.16000366210938,,BUY,,80.90200347900391,89.41800384521484
2022-06-27,UNG,SELL,88.44000244140625,2339,85.16000366210938,88.44000244140625,SELL,7671.917144775391,80.90200347900391,89.41800384521484
2022-07-08,UNG,BUY,82.27999877929688,2514,82.27999877929688,,BUY,,78.16599884033202,86.39399871826173
2022-07-11,UNG,SELL,88.12000274658203,2514,82.27999877929688,88.12000274658203,SELL,14681.769973754883,78.16599884033202,86.39399871826173
2022-07-13,UNG,BUY,89.72000122070312,2469,89.72000122070312,,BUY,,85.23400115966797,94.20600128173828
2022-07-14,UNG,SELL,90.8000030517578,2469,89.72000122070312,90.8000030517578,SELL,2666.5245208739884,85.23400115966797,94.20600128173828
2022-07-18,UNG,BUY,101.36000061035156,2212,101.36000061035156,,BUY,,96.29200057983398,106.42800064086914
2022-07-20,UNG,SELL,107.12000274658205,2212,101.36000061035156,107.12000274658205,SELL,12741.124725341828,96.29200057983398,106.42800064086914
2022-07-22,UNG,BUY,113.1999969482422,2093,113.1999969482422,,BUY,,107.53999710083009,118.85999679565431
2022-07-25,UNG,SELL,118.83999633789062,2093,113.1999969482422,118.83999633789062,SELL,11804.51872253415,107.53999710083009,118.85999679565431
2022-08-02,UNG,BUY,105.63999938964844,2355,105.63999938964844,,BUY,,100.35799942016601,110.92199935913087
2022-08-03,UNG,SELL,114.12000274658205,2355,105.63999938964844,114.12000274658205,SELL,19970.407905578646,100.35799942016601,110.92199935913087
2022-08-05,UNG,BUY,110.27999877929688,2437,110.27999877929688,,BUY,,104.76599884033203,115.79399871826172
2022-08-10,UNG,SELL,113.55999755859376,2437,110.27999877929688,113.55999755859376,SELL,7993.357025146519,104.76599884033203,115.79399871826172
2022-08-19,UNG,BUY,128.1999969482422,2158,128.1999969482422,,BUY,,121.78999710083008,134.6099967956543
2022-08-22,UNG,SELL,135.16000366210938,2158,128.1999969482422,135.16000366210938,SELL,15019.69448852539,121.78999710083008,134.6099967956543
2022-08-24,UNG,BUY,127.44000244140624,2289,127.44000244140624,,BUY,,121.06800231933592,133.81200256347654
2022-08-25,UNG,SELL,129.1999969482422,2289,127.44000244140624,129.1999969482422,SELL,4028.6274261474937,121.06800231933592,133.81200256347654
2022-08-29,UNG,BUY,127.76000213623048,2315,127.76000213623048,,BUY,,121.37200202941895,134.14800224304201
2022-08-30,UNG,SELL,125.5999984741211,2315,127.76000213623048,125.5999984741211,SELL,-5000.408477783236,121.37200202941895,134.14800224304201
2022-09-01,UNG,BUY,126.95999908447266,2290,126.95999908447266,,BUY,,120.61199913024902,133.3079990386963
2022-09-02,UNG,SELL,122.83999633789062,2290,126.95999908447266,122.83999633789062,SELL,-9434.806289672852,120.61199913024902,133.3079990386963
2022-09-07,UNG,BUY,108.04000091552734,2604,108.04000091552734,,BUY,,102.63800086975097,113.44200096130372
2022-09-09,UNG,SELL,111.55999755859376,2604,108.04000091552734,111.55999755859376,SELL,9166.071258544958,102.63800086975097,113.44200096130372
2022-09-19,UNG,BUY,109.4000015258789,2655,109.4000015258789,,BUY,,103.93000144958495,114.87000160217286
2022-09-21,UNG,SELL,107.87999725341795,2655,109.4000015258789,107.87999725341795,SELL,-4035.611343383827,103.93000144958495,114.87000160217286
2022-09-23,UNG,BUY,96.27999877929688,2975,96.27999877929688,,BUY,,91.46599884033202,101.09399871826173
2022-09-26,UNG,SELL,96.83999633789062,2975,96.27999877929688,96.83999633789062,SELL,1665.9927368164062,91.46599884033202,101.09399871826173
2022-09-27,UNG,BUY,93.63999938964844,3077,93.63999938964844,,BUY,,88.95799942016602,98.32199935913086
2022-09-28,UNG,SELL,96.36000061035156,3077,93.63999938964844,96.36000061035156,SELL,8369.443756103516,88.95799942016602,98.32199935913086
2022-09-30,UNG,BUY,93.5199966430664,3170,93.5199966430664,,BUY,,88.84399681091308,98.19599647521973
2022-10-03,UNG,SELL,89.83999633789062,3170,93.5199966430664,89.83999633789062,SELL,-11665.600967407227,88.84399681091308,98.19599647521973
2022-10-04,UNG,BUY,93.95999908447266,3031,93.95999908447266,,BUY,,89.26199913024902,98.65799903869629
2022-10-05,UNG,SELL,95.76000213623048,3031,93.95999908447266,95.76000213623048,SELL,5455.809249877972,89.26199913024902,98.65799903869629
2022-10-06,UNG,BUY,95.36000061035156,3044,95.36000061035156,,BUY,,90.59200057983398,100.12800064086915
2022-10-10,UNG,SELL,89.80000305175781,3044,95.36000061035156,89.80000305175781,SELL,-16924.632568359375,90.59200057983398,100.12800064086915
2022-10-17,UNG,BUY,83.36000061035156,3279,83.36000061035156,,BUY,,79.19200057983399,87.52800064086914
2022-10-18,UNG,SELL,80.16000366210938,3279,83.36000061035156,80.16000366210938,SELL,-10492.789993286133,79.19200057983399,87.52800064086914
2022-10-19,UNG,BUY,76.27999877929688,3446,76.27999877929688,,BUY,,72.46599884033203,80.09399871826172
2022-10-21,UNG,SELL,71.27999877929688,3446,76.27999877929688,71.27999877929688,SELL,-17230.0,72.46599884033203,80.09399871826172
2022-10-24,UNG,BUY,74.31999969482422,3305,74.31999969482422,,BUY,,70.603999710083,78.03599967956544
2022-10-25,UNG,SELL,80.0,3305,74.31999969482422,80.0,SELL,18772.401008605957,70.603999710083,78.03599967956544
2022-10-26,UNG,BUY,79.31999969482422,3334,79.31999969482422,,BUY,,75.353999710083,83.28599967956544
2022-10-27,UNG,SELL,75.63999938964844,3334,79.31999969482422,75.63999938964844,SELL,-12269.121017456055,75.353999710083,83.28599967956544
2022-11-02,UNG,BUY,79.63999938964844,3166,79.63999938964844,,BUY,,75.657999420166,83.62199935913087
2022-11-04,UNG,SELL,83.27999877929688,3166,79.63999938964844,83.27999877929688,SELL,11524.238067626953,75.657999420166,83.62199935913087
2022-11-18,UNG,BUY,82.23999786376953,3206,82.23999786376953,,BUY,,78.12799797058105,86.35199775695801
2022-11-22,UNG,SELL,91.4000015258789,3206,82.23999786376953,91.4000015258789,SELL,29366.971740722656,78.12799797058105,86.35199775695801
2022-11-25,UNG,BUY,90.8000030517578,3227,90.8000030517578,,BUY,,86.2600028991699,95.34000320434569
2022-11-29,UNG,SELL,88.55999755859375,3227,90.8000030517578,88.55999755859375,SELL,-7228.497726440384,86.2600028991699,95.34000320434569
2022-12-02,UNG,BUY,76.31999969482422,3745,76.31999969482422,,BUY,,72.50399971008301,80.13599967956543
2022-12-05,UNG,SELL,68.4000015258789,3745,76.31999969482422,68.4000015258789,SELL,-29660.393142700195,72.50399971008301,80.13599967956543
2022-12-06,UNG,BUY,65.55999755859375,3907,65.55999755859375,,BUY,,62.28199768066406,68.83799743652344
2022-12-07,UNG,SELL,70.95999908447266,3907,65.55999755859375,70.95999908447266,SELL,21097.805961608887,62.28199768066406,68.83799743652344
2022-12-08,UNG,BUY,73.0,3798,73.0,,BUY,,69.35,76.65
2022-12-09,UNG,SELL,77.04000091552734,3798,73.0,77.04000091552734,SELL,15343.923477172852,69.35,76.65
2022-12-16,UNG,BUY,80.4000015258789,3639,80.4000015258789,,BUY,,76.38000144958495,84.42000160217286
2022-12-19,UNG,SELL,72.0,3639,80.4000015258789,72.0,SELL,-30567.60555267334,76.38000144958495,84.42000160217286
2022-12-23,UNG,BUY,63.63999938964844,4118,63.63999938964844,,BUY,,60.45799942016601,66.82199935913086
2022-12-28,UNG,SELL,60.20000076293945,4118,63.63999938964844,60.20000076293945,SELL,-14165.914344787598,60.45799942016601,66.82199935913086
2022-12-30,UNG,BUY,56.400001525878906,4395,56.400001525878906,,BUY,,53.580001449584955,59.22000160217286
2023-01-03,UNG,SELL,51.119998931884766,4395,56.400001525878906,51.119998931884766,SELL,-23205.611400604248,53.580001449584955,59.22000160217286
2023-01-06,UNG,BUY,47.560001373291016,4724,47.560001373291016,,BUY,,45.18200130462646,49.93800144195557
2023-01-10,UNG,SELL,45.720001220703125,4724,47.560001373291016,45.720001220703125,SELL,-8692.160720825195,45.18200130462646,49.93800144195557
2023-01-18,UNG,BUY,42.47999954223633,5084,42.47999954223633,,BUY,,40.35599956512451,44.60399951934814
2023-01-20,UNG,SELL,41.040000915527344,5084,42.47999954223633,41.040000915527344,SELL,-7320.953018188477,40.35599956512451,44.60399951934814
2023-01-25,UNG,BUY,39.2400016784668,5318,39.2400016784668,,BUY,,37.278001594543454,41.20200176239014
2023-01-26,UNG,SELL,38.47999954223633,5318,39.2400016784668,38.47999954223633,SELL,-4041.691360473633,37.278001594543454,41.20200176239014
