ticker,model,feature,importance
NFLX,RandomForest,total_score,0.0
NFLX,RandomForest,open,0.2401792224338873
NFLX,RandomForest,high,0.25854598719097877
NFLX,RandomForest,low,0.21771805305460634
NFLX,RandomForest,close,0.28293804402606476
NFLX,RandomForest,volume,0.0006186932944629548
NFLX,RandomForest,pe_ratio,0.0
NFLX,RandomForest,eps,0.0
NFLX,RandomForest,market_cap,0.0
NFLX,RandomForest,pb_ratio,0.0
NFLX,RandomForest,dividend_yield,0.0
NFLX,RandomForest,total_score,0.0
NFLX,GradientBoosting,open,0.1509412821524689
NFLX,GradientBoosting,high,0.22307854097451046
NFLX,GradientBoosting,low,0.18838145791580777
NFLX,GradientBoosting,close,0.43724872339635484
NFLX,GradientBoosting,volume,0.0003499955608579602
NFLX,GradientBoosting,pe_ratio,0.0
NFLX,GradientBoosting,eps,0.0
NFLX,GradientBoosting,market_cap,0.0
NFLX,GradientBoosting,pb_ratio,0.0
NFLX,GradientBoosting,dividend_yield,0.0
NFLX,GradientBoosting,total_score,0.0
NFLX,LinearRegression,open,0.020482426396184573
NFLX,LinearRegression,high,0.23249124558274775
NFLX,LinearRegression,low,0.021193243049099475
NFLX,LinearRegression,close,0.7258329958391367
NFLX,LinearRegression,volume,8.913283142196125e-08
NFLX,LinearRegression,pe_ratio,0.0
NFLX,LinearRegression,eps,0.0
NFLX,LinearRegression,market_cap,0.0
NFLX,LinearRegression,pb_ratio,0.0
NFLX,LinearRegression,dividend_yield,0.0
NFLX,LinearRegression,total_score,0.0
NVDA,RandomForest,open,0.29014469819647665
NVDA,RandomForest,high,0.25472601958545166
NVDA,RandomForest,low,0.19108489796845377
NVDA,RandomForest,close,0.26364035445804224
NVDA,RandomForest,volume,0.00040402979157567234
NVDA,RandomForest,pe_ratio,0.0
NVDA,RandomForest,eps,0.0
NVDA,RandomForest,market_cap,0.0
NVDA,RandomForest,pb_ratio,0.0
NVDA,RandomForest,dividend_yield,0.0
NVDA,RandomForest,total_score,0.0
NVDA,RandomForest,open,0.29014469819647665
NVDA,RandomForest,high,0.25472601958545166
NVDA,RandomForest,low,0.19108489796845377
NVDA,RandomForest,close,0.26364035445804224
NVDA,RandomForest,volume,0.00040402979157567234
NVDA,RandomForest,pe_ratio,0.0
NVDA,RandomForest,eps,0.0
NVDA,RandomForest,market_cap,0.0
NVDA,RandomForest,pb_ratio,0.0
NVDA,RandomForest,dividend_yield,0.0
NVDA,RandomForest,total_score,0.0
NVDA,GradientBoosting,open,0.20636266202815134
NVDA,GradientBoosting,high,0.15740228357395963
NVDA,GradientBoosting,low,0.2410375451467515
NVDA,GradientBoosting,close,0.3950251850321732
NVDA,GradientBoosting,volume,0.000172324218964369
NVDA,GradientBoosting,pe_ratio,0.0
NVDA,GradientBoosting,eps,0.0
NVDA,GradientBoosting,market_cap,0.0
NVDA,GradientBoosting,pb_ratio,0.0
NVDA,GradientBoosting,dividend_yield,0.0
NVDA,GradientBoosting,total_score,0.0
NVDA,LinearRegression,open,0.059880301092448796
NVDA,LinearRegression,high,0.06299701216691532
NVDA,LinearRegression,low,0.07821849362607151
NVDA,LinearRegression,close,0.7989041927980064
NVDA,LinearRegression,volume,3.1655794382758267e-10
NVDA,LinearRegression,pe_ratio,1.4805096427926432e-28
NVDA,LinearRegression,eps,4.62659263372701e-30
NVDA,LinearRegression,market_cap,0.0
NVDA,LinearRegression,pb_ratio,0.0
NVDA,LinearRegression,dividend_yield,0.0
NVDA,LinearRegression,total_score,7.38983842316787e-29
PEP,RandomForest,open,0.0022151028181423425
PEP,RandomForest,high,0.049561722721904074
PEP,RandomForest,low,0.3737583333355295
PEP,RandomForest,close,0.5724081987822849
PEP,RandomForest,volume,0.0020566423421393538
PEP,RandomForest,pe_ratio,0.0
PEP,RandomForest,eps,0.0
PEP,RandomForest,market_cap,0.0
PEP,RandomForest,pb_ratio,0.0
PEP,RandomForest,dividend_yield,0.0
PEP,RandomForest,total_score,0.0
PEP,RandomForest,open,0.0022151028181423425
PEP,RandomForest,high,0.049561722721904074
PEP,RandomForest,low,0.3737583333355295
PEP,RandomForest,close,0.5724081987822849
PEP,RandomForest,volume,0.0020566423421393538
PEP,RandomForest,pe_ratio,0.0
PEP,RandomForest,eps,0.0
PEP,RandomForest,market_cap,0.0
PEP,RandomForest,pb_ratio,0.0
PEP,RandomForest,dividend_yield,0.0
PEP,RandomForest,total_score,0.0
PEP,GradientBoosting,open,0.03020907173479667
PEP,GradientBoosting,high,0.044922029451905876
PEP,GradientBoosting,low,0.1827192194725276
PEP,GradientBoosting,close,0.7413644334165395
PEP,GradientBoosting,volume,0.000785245924230491
PEP,GradientBoosting,pe_ratio,0.0
PEP,GradientBoosting,eps,0.0
PEP,GradientBoosting,market_cap,0.0
PEP,GradientBoosting,pb_ratio,0.0
PEP,GradientBoosting,dividend_yield,0.0
PEP,GradientBoosting,total_score,0.0
PEP,LinearRegression,open,0.022834643829770893
PEP,LinearRegression,high,0.073770590615028
PEP,LinearRegression,low,0.11886282537568184
PEP,LinearRegression,close,0.784531905687359
PEP,LinearRegression,volume,3.449216024467171e-08
PEP,LinearRegression,pe_ratio,5.899710189422199e-29
PEP,LinearRegression,eps,7.374637736777749e-30
PEP,LinearRegression,market_cap,0.0
PEP,LinearRegression,pb_ratio,1.4765874941723377e-29
PEP,LinearRegression,dividend_yield,7.36014052558363e-30
PEP,LinearRegression,total_score,2.94349014076547e-29
PFE,RandomForest,open,0.012794049303979198
PFE,RandomForest,high,0.062461234824263655
PFE,RandomForest,low,0.09700224239898798
PFE,RandomForest,close,0.8267436904916479
PFE,RandomForest,volume,0.0009987829811212482
PFE,RandomForest,pe_ratio,0.0
PFE,RandomForest,eps,0.0
PFE,RandomForest,market_cap,0.0
PFE,RandomForest,pb_ratio,0.0
PFE,RandomForest,dividend_yield,0.0
PFE,RandomForest,total_score,0.0
PFE,RandomForest,open,0.012794049303979198
PFE,RandomForest,high,0.062461234824263655
PFE,RandomForest,low,0.09700224239898798
PFE,RandomForest,close,0.8267436904916479
PFE,RandomForest,volume,0.0009987829811212482
PFE,RandomForest,pe_ratio,0.0
PFE,RandomForest,eps,0.0
PFE,RandomForest,market_cap,0.0
PFE,RandomForest,pb_ratio,0.0
PFE,RandomForest,dividend_yield,0.0
PFE,RandomForest,total_score,0.0
PFE,GradientBoosting,open,0.006005248646032243
PFE,GradientBoosting,high,0.05809479245975559
PFE,GradientBoosting,low,0.18379399316716255
PFE,GradientBoosting,close,0.7516632087785323
PFE,GradientBoosting,volume,0.0004427569485173641
PFE,GradientBoosting,pe_ratio,0.0
PFE,GradientBoosting,eps,0.0
PFE,GradientBoosting,market_cap,0.0
PFE,GradientBoosting,pb_ratio,0.0
PFE,GradientBoosting,dividend_yield,0.0
PFE,GradientBoosting,total_score,0.0
PFE,LinearRegression,open,0.095147514131826
PFE,LinearRegression,high,0.06462770701028635
PFE,LinearRegression,low,0.083139118241567
PFE,LinearRegression,close,0.7570856599441588
PFE,LinearRegression,volume,6.721616743487902e-10
PFE,LinearRegression,pe_ratio,6.954886155464249e-28
PFE,LinearRegression,eps,4.346803847165156e-29
PFE,LinearRegression,market_cap,0.0
PFE,LinearRegression,pb_ratio,4.3477335153916666e-29
PFE,LinearRegression,dividend_yield,1.739337176439605e-28
PFE,LinearRegression,total_score,0.0
PG,RandomForest,open,0.007511492563849799
PG,RandomForest,high,0.0613297469930113
PG,RandomForest,low,0.2264530897100986
PG,RandomForest,close,0.7020597323110205
PG,RandomForest,volume,0.002645938422019834
PG,RandomForest,pe_ratio,0.0
PG,RandomForest,eps,0.0
PG,RandomForest,market_cap,0.0
PG,RandomForest,pb_ratio,0.0
PG,RandomForest,dividend_yield,0.0
PG,RandomForest,total_score,0.0
PG,RandomForest,open,0.007511492563849799
PG,RandomForest,high,0.0613297469930113
PG,RandomForest,low,0.2264530897100986
PG,RandomForest,close,0.7020597323110205
PG,RandomForest,volume,0.002645938422019834
PG,RandomForest,pe_ratio,0.0
PG,RandomForest,eps,0.0
PG,RandomForest,market_cap,0.0
PG,RandomForest,pb_ratio,0.0
PG,RandomForest,dividend_yield,0.0
PG,RandomForest,total_score,0.0
PG,GradientBoosting,open,0.005910789621806857
PG,GradientBoosting,high,0.04332246171798597
PG,GradientBoosting,low,0.2373326885882699
PG,GradientBoosting,close,0.7127454381122639
PG,GradientBoosting,volume,0.0006886219596734722
PG,GradientBoosting,pe_ratio,0.0
PG,GradientBoosting,eps,0.0
PG,GradientBoosting,market_cap,0.0
PG,GradientBoosting,pb_ratio,0.0
PG,GradientBoosting,dividend_yield,0.0
PG,GradientBoosting,total_score,0.0
PG,LinearRegression,open,0.025569203695076207
PG,LinearRegression,high,0.014266224656752518
PG,LinearRegression,low,0.05214013473081301
PG,LinearRegression,close,0.9080244151945125
PG,LinearRegression,volume,2.1722845913296248e-08
PG,LinearRegression,pe_ratio,2.4318942804522196e-28
PG,LinearRegression,eps,1.2159471402261098e-28
PG,LinearRegression,market_cap,0.0
PG,LinearRegression,pb_ratio,1.2158657307531378e-28
PG,LinearRegression,dividend_yield,6.078194506029918e-29
PG,LinearRegression,total_score,0.0
QQQ,RandomForest,open,0.0750027558729021
QQQ,RandomForest,high,0.17226493580334287
QQQ,RandomForest,low,0.20610873266071442
QQQ,RandomForest,close,0.5458126637653257
QQQ,RandomForest,volume,0.0008109118977149536
QQQ,RandomForest,pe_ratio,0.0
QQQ,RandomForest,eps,0.0
QQQ,RandomForest,market_cap,0.0
QQQ,RandomForest,pb_ratio,0.0
QQQ,RandomForest,dividend_yield,0.0
QQQ,RandomForest,total_score,0.0
QQQ,RandomForest,open,0.0750027558729021
QQQ,RandomForest,high,0.17226493580334287
QQQ,RandomForest,low,0.20610873266071442
QQQ,RandomForest,close,0.5458126637653257
QQQ,RandomForest,volume,0.0008109118977149536
QQQ,RandomForest,pe_ratio,0.0
QQQ,RandomForest,eps,0.0
QQQ,RandomForest,market_cap,0.0
QQQ,RandomForest,pb_ratio,0.0
QQQ,RandomForest,dividend_yield,0.0
QQQ,RandomForest,total_score,0.0
QQQ,GradientBoosting,open,0.042185473531677196
QQQ,GradientBoosting,high,0.160743623183307
QQQ,GradientBoosting,low,0.2812082611928356
QQQ,GradientBoosting,close,0.5155824065582223
QQQ,GradientBoosting,volume,0.00028023553395784673
QQQ,GradientBoosting,pe_ratio,0.0
QQQ,GradientBoosting,eps,0.0
QQQ,GradientBoosting,market_cap,0.0
QQQ,GradientBoosting,pb_ratio,0.0
QQQ,GradientBoosting,dividend_yield,0.0
QQQ,GradientBoosting,total_score,0.0
QQQ,LinearRegression,open,0.06669200857992981
QQQ,LinearRegression,high,0.10757975967474508
QQQ,LinearRegression,low,0.013464641749669132
QQQ,LinearRegression,close,0.8122635799804823
QQQ,LinearRegression,volume,1.0015173841633315e-08
QQQ,LinearRegression,pe_ratio,0.0
QQQ,LinearRegression,eps,0.0
QQQ,LinearRegression,market_cap,0.0
QQQ,LinearRegression,pb_ratio,6.914998125407056e-30
QQQ,LinearRegression,dividend_yield,0.0
QQQ,LinearRegression,total_score,1.1067252390415667e-28
SCHW,RandomForest,open,0.012345574463808707
SCHW,RandomForest,high,0.0652876490164775
SCHW,RandomForest,low,0.11424778678204413
SCHW,RandomForest,close,0.8058730969635307
SCHW,RandomForest,volume,0.0022458927741388617
SCHW,RandomForest,pe_ratio,0.0
SCHW,RandomForest,eps,0.0
SCHW,RandomForest,market_cap,0.0
SCHW,RandomForest,pb_ratio,0.0
SCHW,RandomForest,dividend_yield,0.0
SCHW,RandomForest,total_score,0.0
SCHW,RandomForest,open,0.012345574463808707
SCHW,RandomForest,high,0.0652876490164775
SCHW,RandomForest,low,0.11424778678204413
SCHW,RandomForest,close,0.8058730969635307
SCHW,RandomForest,volume,0.0022458927741388617
SCHW,RandomForest,pe_ratio,0.0
SCHW,RandomForest,eps,0.0
SCHW,RandomForest,market_cap,0.0
SCHW,RandomForest,pb_ratio,0.0
SCHW,RandomForest,dividend_yield,0.0
SCHW,RandomForest,total_score,0.0
SCHW,GradientBoosting,open,0.013019787676255435
SCHW,GradientBoosting,high,0.039009048428224176
SCHW,GradientBoosting,low,0.06381155790417765
SCHW,GradientBoosting,close,0.8831729367354648
SCHW,GradientBoosting,volume,0.0009866692558778132
SCHW,GradientBoosting,pe_ratio,0.0
SCHW,GradientBoosting,eps,0.0
SCHW,GradientBoosting,market_cap,0.0
SCHW,GradientBoosting,pb_ratio,0.0
SCHW,GradientBoosting,dividend_yield,0.0
SCHW,GradientBoosting,total_score,0.0
SCHW,LinearRegression,open,0.05435063242125271
SCHW,LinearRegression,high,0.09671113608552397
SCHW,LinearRegression,low,0.04067531911053836
SCHW,LinearRegression,close,0.8082629110294057
SCHW,LinearRegression,volume,1.3532793195310998e-09
SCHW,LinearRegression,pe_ratio,7.921142288365743e-29
SCHW,LinearRegression,eps,9.917682239656253e-30
SCHW,LinearRegression,market_cap,0.0
SCHW,LinearRegression,pb_ratio,0.0
SCHW,LinearRegression,dividend_yield,0.0
SCHW,LinearRegression,total_score,0.0
SLV,RandomForest,open,0.05685224496177157
SLV,RandomForest,high,0.23774387961015822
SLV,RandomForest,low,0.06930984433587445
SLV,RandomForest,close,0.6333618258601357
SLV,RandomForest,volume,0.002732205232060207
SLV,RandomForest,pe_ratio,0.0
SLV,RandomForest,eps,0.0
SLV,RandomForest,market_cap,0.0
SLV,RandomForest,pb_ratio,0.0
SLV,RandomForest,dividend_yield,0.0
SLV,RandomForest,total_score,0.0
SLV,RandomForest,open,0.05685224496177157
SLV,RandomForest,high,0.23774387961015822
SLV,RandomForest,low,0.06930984433587445
SLV,RandomForest,close,0.6333618258601357
SLV,RandomForest,volume,0.002732205232060207
SLV,RandomForest,pe_ratio,0.0
SLV,RandomForest,eps,0.0
SLV,RandomForest,market_cap,0.0
SLV,RandomForest,pb_ratio,0.0
SLV,RandomForest,dividend_yield,0.0
SLV,RandomForest,total_score,0.0
SLV,GradientBoosting,open,0.11346970123698417
SLV,GradientBoosting,high,0.16119706335340309
SLV,GradientBoosting,low,0.08509223237771082
SLV,GradientBoosting,close,0.6394062390506164
SLV,GradientBoosting,volume,0.000834763981285413
SLV,GradientBoosting,pe_ratio,0.0
SLV,GradientBoosting,eps,0.0
SLV,GradientBoosting,market_cap,0.0
SLV,GradientBoosting,pb_ratio,0.0
SLV,GradientBoosting,dividend_yield,0.0
SLV,GradientBoosting,total_score,0.0
SLV,LinearRegression,open,0.05914600840382487
SLV,LinearRegression,high,0.07544580193804527
SLV,LinearRegression,low,0.0661993278035581
SLV,LinearRegression,close,0.7992088593236959
SLV,LinearRegression,volume,2.530875840535373e-09
SLV,LinearRegression,pe_ratio,0.0
SLV,LinearRegression,eps,0.0
SLV,LinearRegression,market_cap,0.0
SLV,LinearRegression,pb_ratio,0.0
SLV,LinearRegression,dividend_yield,0.0
SLV,LinearRegression,total_score,4.448661039726313e-27
SPY,RandomForest,open,0.229335650310538
SPY,RandomForest,high,0.3002405722728056
SPY,RandomForest,low,0.14663874323032985
SPY,RandomForest,close,0.3231174729847494
SPY,RandomForest,volume,0.0006675612015773114
SPY,RandomForest,pe_ratio,0.0
SPY,RandomForest,eps,0.0
SPY,RandomForest,market_cap,0.0
SPY,RandomForest,pb_ratio,0.0
SPY,RandomForest,dividend_yield,0.0
SPY,RandomForest,total_score,0.0
SPY,RandomForest,open,0.229335650310538
SPY,RandomForest,high,0.3002405722728056
SPY,RandomForest,low,0.14663874323032985
SPY,RandomForest,close,0.3231174729847494
SPY,RandomForest,volume,0.0006675612015773114
SPY,RandomForest,pe_ratio,0.0
SPY,RandomForest,eps,0.0
SPY,RandomForest,market_cap,0.0
SPY,RandomForest,pb_ratio,0.0
SPY,RandomForest,dividend_yield,0.0
SPY,RandomForest,total_score,0.0
SPY,GradientBoosting,open,0.21271020626102424
SPY,GradientBoosting,high,0.23876467230145593
SPY,GradientBoosting,low,0.2466033994494876
SPY,GradientBoosting,close,0.3017320020095171
SPY,GradientBoosting,volume,0.00018971997851516246
SPY,GradientBoosting,pe_ratio,0.0
SPY,GradientBoosting,eps,0.0
SPY,GradientBoosting,market_cap,0.0
SPY,GradientBoosting,pb_ratio,0.0
SPY,GradientBoosting,dividend_yield,0.0
SPY,GradientBoosting,total_score,0.0
SPY,LinearRegression,open,0.17562739004094735
SPY,LinearRegression,high,0.0027922489759740726
SPY,LinearRegression,low,0.07806555532588048
SPY,LinearRegression,close,0.7435148034622002
SPY,LinearRegression,volume,2.1949979396096877e-09
SPY,LinearRegression,pe_ratio,3.572794103771013e-30
SPY,LinearRegression,eps,0.0
SPY,LinearRegression,market_cap,0.0
SPY,LinearRegression,pb_ratio,2.2368225946282607e-31
SPY,LinearRegression,dividend_yield,0.0
SPY,LinearRegression,total_score,3.540724134499687e-30
T,RandomForest,open,0.024932190439917935
T,RandomForest,high,0.048614621879273616
T,RandomForest,low,0.15195336315786662
T,RandomForest,close,0.7729133922530387
T,RandomForest,volume,0.001586432269903153
T,RandomForest,pe_ratio,0.0
T,RandomForest,eps,0.0
T,RandomForest,market_cap,0.0
T,RandomForest,pb_ratio,0.0
T,RandomForest,dividend_yield,0.0
T,RandomForest,total_score,0.0
T,RandomForest,open,0.024932190439917935
T,RandomForest,high,0.048614621879273616
T,RandomForest,low,0.15195336315786662
T,RandomForest,close,0.7729133922530387
T,RandomForest,volume,0.001586432269903153
T,RandomForest,pe_ratio,0.0
T,RandomForest,eps,0.0
T,RandomForest,market_cap,0.0
T,RandomForest,pb_ratio,0.0
T,RandomForest,dividend_yield,0.0
T,RandomForest,total_score,0.0
T,GradientBoosting,open,0.014415682479450194
T,GradientBoosting,high,0.10879341999557561
T,GradientBoosting,low,0.1528029869699067
T,GradientBoosting,close,0.7233586512124071
T,GradientBoosting,volume,0.0006292593426603976
T,GradientBoosting,pe_ratio,0.0
T,GradientBoosting,eps,0.0
T,GradientBoosting,market_cap,0.0
T,GradientBoosting,pb_ratio,0.0
T,GradientBoosting,dividend_yield,0.0
T,GradientBoosting,total_score,0.0
T,LinearRegression,open,0.03592626644337147
T,LinearRegression,high,0.12131898404976212
T,LinearRegression,low,0.04087357181597471
T,LinearRegression,close,0.8018811772197018
T,LinearRegression,volume,4.711900131505367e-10
T,LinearRegression,pe_ratio,1.2930858542196716e-28
T,LinearRegression,eps,0.0
T,LinearRegression,market_cap,0.0
T,LinearRegression,pb_ratio,8.115210983307817e-30
T,LinearRegression,dividend_yield,0.0
T,LinearRegression,total_score,1.29336496250542e-28
TSLA,RandomForest,open,0.0134161688374158
TSLA,RandomForest,high,0.043068837508283664
TSLA,RandomForest,low,0.032689932776721935
TSLA,RandomForest,close,0.9060626186382813
TSLA,RandomForest,volume,0.0047624422392973
TSLA,RandomForest,pe_ratio,0.0
TSLA,RandomForest,eps,0.0
TSLA,RandomForest,market_cap,0.0
TSLA,RandomForest,pb_ratio,0.0
TSLA,RandomForest,dividend_yield,0.0
TSLA,RandomForest,total_score,0.0
TSLA,RandomForest,open,0.0134161688374158
TSLA,RandomForest,high,0.043068837508283664
TSLA,RandomForest,low,0.032689932776721935
TSLA,RandomForest,close,0.9060626186382813
TSLA,RandomForest,volume,0.0047624422392973
TSLA,RandomForest,pe_ratio,0.0
TSLA,RandomForest,eps,0.0
TSLA,RandomForest,market_cap,0.0
TSLA,RandomForest,pb_ratio,0.0
TSLA,RandomForest,dividend_yield,0.0
TSLA,RandomForest,total_score,0.0
TSLA,GradientBoosting,open,0.03241028480350968
TSLA,GradientBoosting,high,0.030402630105203412
TSLA,GradientBoosting,low,0.07496581274273936
TSLA,GradientBoosting,close,0.860693399120253
TSLA,GradientBoosting,volume,0.0015278732282946938
TSLA,GradientBoosting,pe_ratio,0.0
TSLA,GradientBoosting,eps,0.0
TSLA,GradientBoosting,market_cap,0.0
TSLA,GradientBoosting,pb_ratio,0.0
TSLA,GradientBoosting,dividend_yield,0.0
TSLA,GradientBoosting,total_score,0.0
TSLA,LinearRegression,open,0.012477277759927704
TSLA,LinearRegression,high,0.016164088398437294
TSLA,LinearRegression,low,0.05532082942924286
TSLA,LinearRegression,close,0.9160377989270504
TSLA,LinearRegression,volume,5.485341917293505e-09
TSLA,LinearRegression,pe_ratio,2.2304539010200608e-29
TSLA,LinearRegression,eps,8.712710550859613e-32
TSLA,LinearRegression,market_cap,0.0
TSLA,LinearRegression,pb_ratio,1.3906875026515197e-30
TSLA,LinearRegression,dividend_yield,0.0
TSLA,LinearRegression,total_score,7.007378160603784e-31
UNG,RandomForest,open,0.03587302107827753
UNG,RandomForest,high,0.3419196636813385
UNG,RandomForest,low,0.03712991344715896
UNG,RandomForest,close,0.58370984952348
UNG,RandomForest,volume,0.0013675522697449462
UNG,RandomForest,pe_ratio,0.0
UNG,RandomForest,eps,0.0
UNG,RandomForest,market_cap,0.0
UNG,RandomForest,pb_ratio,0.0
UNG,RandomForest,dividend_yield,0.0
UNG,RandomForest,total_score,0.0
UNG,RandomForest,open,0.03587302107827753
UNG,RandomForest,high,0.3419196636813385
UNG,RandomForest,low,0.03712991344715896
UNG,RandomForest,close,0.58370984952348
UNG,RandomForest,volume,0.0013675522697449462
UNG,RandomForest,pe_ratio,0.0
UNG,RandomForest,eps,0.0
UNG,RandomForest,market_cap,0.0
UNG,RandomForest,pb_ratio,0.0
UNG,RandomForest,dividend_yield,0.0
UNG,RandomForest,total_score,0.0
UNG,GradientBoosting,open,0.0265238531838679
UNG,GradientBoosting,high,0.09870102914905553
UNG,GradientBoosting,low,0.14022316614618613
UNG,GradientBoosting,close,0.7338784274558636
UNG,GradientBoosting,volume,0.0006735240650268048
UNG,GradientBoosting,pe_ratio,0.0
UNG,GradientBoosting,eps,0.0
UNG,GradientBoosting,market_cap,0.0
UNG,GradientBoosting,pb_ratio,0.0
UNG,GradientBoosting,dividend_yield,0.0
UNG,GradientBoosting,total_score,0.0
UNG,LinearRegression,open,0.1597396942026777
UNG,LinearRegression,high,0.06503221594956793
UNG,LinearRegression,low,0.2223681265241701
UNG,LinearRegression,close,0.5528599486705493
UNG,LinearRegression,volume,1.4653035065048364e-08
UNG,LinearRegression,pe_ratio,0.0
UNG,LinearRegression,eps,0.0
UNG,LinearRegression,market_cap,0.0
UNG,LinearRegression,pb_ratio,2.8793743547268916e-31
UNG,LinearRegression,dividend_yield,0.0
UNG,LinearRegression,total_score,4.618473571943071e-30
UNH,RandomForest,open,0.05099689662434118
UNH,RandomForest,high,0.18644072176272286
UNH,RandomForest,low,0.2759914358342804
UNH,RandomForest,close,0.4848333608342783
UNH,RandomForest,volume,0.0017375849443772061
UNH,RandomForest,pe_ratio,0.0
UNH,RandomForest,eps,0.0
UNH,RandomForest,market_cap,0.0
UNH,RandomForest,pb_ratio,0.0
UNH,RandomForest,dividend_yield,0.0
UNH,RandomForest,total_score,0.0
UNH,RandomForest,open,0.05099689662434118
UNH,RandomForest,high,0.18644072176272286
UNH,RandomForest,low,0.2759914358342804
UNH,RandomForest,close,0.4848333608342783
UNH,RandomForest,volume,0.0017375849443772061
UNH,RandomForest,pe_ratio,0.0
UNH,RandomForest,eps,0.0
UNH,RandomForest,market_cap,0.0
UNH,RandomForest,pb_ratio,0.0
UNH,RandomForest,dividend_yield,0.0
UNH,RandomForest,total_score,0.0
UNH,GradientBoosting,open,0.002968505106991126
UNH,GradientBoosting,high,0.080186711392185
UNH,GradientBoosting,low,0.18274919843452692
UNH,GradientBoosting,close,0.7326653123638883
UNH,GradientBoosting,volume,0.0014302727024086382
UNH,GradientBoosting,pe_ratio,0.0
UNH,GradientBoosting,eps,0.0
UNH,GradientBoosting,market_cap,0.0
UNH,GradientBoosting,pb_ratio,0.0
UNH,GradientBoosting,dividend_yield,0.0
UNH,GradientBoosting,total_score,0.0
UNH,LinearRegression,open,0.0026259811904877687
UNH,LinearRegression,high,0.016163755569946384
UNH,LinearRegression,low,0.027132364341913278
UNH,LinearRegression,close,0.954077888329629
UNH,LinearRegression,volume,1.0568023533220855e-08
UNH,LinearRegression,pe_ratio,6.574096649101274e-30
UNH,LinearRegression,eps,0.0
UNH,LinearRegression,market_cap,0.0
UNH,LinearRegression,pb_ratio,1.6293872429623165e-30
UNH,LinearRegression,dividend_yield,1.64291903410285e-30
UNH,LinearRegression,total_score,0.0
USO,RandomForest,open,0.2610062533752274
USO,RandomForest,high,0.3834145294003721
USO,RandomForest,low,0.06708152782200656
USO,RandomForest,close,0.28657957174946636
USO,RandomForest,volume,0.0019181176529276423
USO,RandomForest,pe_ratio,0.0
USO,RandomForest,eps,0.0
USO,RandomForest,market_cap,0.0
USO,RandomForest,pb_ratio,0.0
USO,RandomForest,dividend_yield,0.0
USO,RandomForest,total_score,0.0
USO,RandomForest,open,0.2610062533752274
USO,RandomForest,high,0.3834145294003721
USO,RandomForest,low,0.06708152782200656
USO,RandomForest,close,0.28657957174946636
USO,RandomForest,volume,0.0019181176529276423
USO,RandomForest,pe_ratio,0.0
USO,RandomForest,eps,0.0
USO,RandomForest,market_cap,0.0
USO,RandomForest,pb_ratio,0.0
USO,RandomForest,dividend_yield,0.0
USO,RandomForest,total_score,0.0
USO,GradientBoosting,open,0.16982425698656628
USO,GradientBoosting,high,0.32343275477243716
USO,GradientBoosting,low,0.1070158325350243
USO,GradientBoosting,close,0.39911178530930713
USO,GradientBoosting,volume,0.0006153703966650961
USO,GradientBoosting,pe_ratio,0.0
USO,GradientBoosting,eps,0.0
USO,GradientBoosting,market_cap,0.0
USO,GradientBoosting,pb_ratio,0.0
USO,GradientBoosting,dividend_yield,0.0
USO,GradientBoosting,total_score,0.0
USO,LinearRegression,open,0.023099701615458313
USO,LinearRegression,high,0.01902684313789944
USO,LinearRegression,low,0.13781183043007736
USO,LinearRegression,close,0.8200616232138717
USO,LinearRegression,volume,1.6026934232394702e-09
USO,LinearRegression,pe_ratio,1.4581354758089062e-28
USO,LinearRegression,eps,0.0
USO,LinearRegression,market_cap,0.0
USO,LinearRegression,pb_ratio,9.102612818761588e-30
USO,LinearRegression,dividend_yield,0.0
USO,LinearRegression,total_score,0.0
V,RandomForest,open,0.027119823511687475
V,RandomForest,high,0.03754628157252014
V,RandomForest,low,0.16320645982284007
V,RandomForest,close,0.7712414298620608
V,RandomForest,volume,0.0008860052308914309
V,RandomForest,pe_ratio,0.0
V,RandomForest,eps,0.0
V,RandomForest,market_cap,0.0
V,RandomForest,pb_ratio,0.0
V,RandomForest,dividend_yield,0.0
V,RandomForest,total_score,0.0
V,RandomForest,open,0.027119823511687475
V,RandomForest,high,0.03754628157252014
V,RandomForest,low,0.16320645982284007
V,RandomForest,close,0.7712414298620608
V,RandomForest,volume,0.0008860052308914309
V,RandomForest,pe_ratio,0.0
V,RandomForest,eps,0.0
V,RandomForest,market_cap,0.0
V,RandomForest,pb_ratio,0.0
V,RandomForest,dividend_yield,0.0
V,RandomForest,total_score,0.0
V,GradientBoosting,open,0.02283505258023145
V,GradientBoosting,high,0.18490645033752762
V,GradientBoosting,low,0.27504455503238373
V,GradientBoosting,close,0.5169900174150561
V,GradientBoosting,volume,0.00022392463480106704
V,GradientBoosting,pe_ratio,0.0
V,GradientBoosting,eps,0.0
V,GradientBoosting,market_cap,0.0
V,GradientBoosting,pb_ratio,0.0
V,GradientBoosting,dividend_yield,0.0
V,GradientBoosting,total_score,0.0
V,LinearRegression,open,0.13000839380940973
V,LinearRegression,high,0.007103702133803988
V,LinearRegression,low,0.05041298122653755
V,LinearRegression,close,0.8124749189242889
V,LinearRegression,volume,3.9059597674675944e-09
V,LinearRegression,pe_ratio,1.0342122217574396e-28
V,LinearRegression,eps,2.585530554393599e-29
V,LinearRegression,market_cap,0.0
V,LinearRegression,pb_ratio,5.171065084368369e-29
V,LinearRegression,dividend_yield,1.614087483942234e-30
