date,cash,market_value,total_value
2022-08-08,155.18295288080117,142774.90869140625,142930.09164428705
2022-08-09,155.18295288080117,141158.91918945312,141314.10214233393
2022-08-10,145253.97366333002,0.0,145253.97366333002
2022-08-11,25.432037353457417,145228.54162597656,145253.97366333002
2022-08-12,148081.67510986322,0.0,148081.67510986322
2022-08-15,135.32846069330117,147946.34664916992,148081.67510986322
2022-08-16,135.32846069330117,147599.87796020508,147735.20642089838
2022-08-17,135.32846069330117,145916.36251831055,146051.69097900385
2022-08-18,135.32846069330117,146267.2550354004,146402.5834960937
2022-08-19,135.32846069330117,143415.4757080078,143550.8041687011
2022-08-22,135.32846069330117,139639.71075439453,139775.03921508783
2022-08-23,135.32846069330117,139524.26266479492,139659.59112548822
2022-08-24,135.32846069330117,139928.4899597168,140063.8184204101
2022-08-25,142537.99636840814,0.0,142537.99636840814
2022-08-26,244.24221801751992,142293.75415039062,142537.99636840814
2022-08-29,244.24221801751992,140891.38061523438,141135.6228332519
2022-08-30,244.24221801751992,139322.392578125,139566.63479614252
2022-08-31,244.24221801751992,138512.43896484375,138756.68118286127
2022-09-01,138816.83352661127,0.0,138816.83352661127
2022-09-02,175.94943237298867,138640.88409423828,138816.83352661127
2022-09-06,175.94943237298867,137645.11138916013,137821.06082153312
2022-09-07,140601.6669311523,0.0,140601.6669311523
2022-09-08,140601.6669311523,0.0,140601.6669311523
2022-09-09,140601.6669311523,0.0,140601.6669311523
2022-09-12,132.3164062499418,140469.35052490234,140601.6669311523
2022-09-13,132.3164062499418,132766.4805908203,132898.79699707025
2022-09-14,133952.08520507807,0.0,133952.08520507807
2022-09-15,77.34625244137715,133874.7389526367,133952.08520507807
2022-09-16,133133.46780395505,0.0,133133.46780395505
2022-09-19,133133.46780395505,0.0,133133.46780395505
2022-09-20,110.07949829098652,133023.38830566406,133133.46780395505
2022-09-21,110.07949829098652,130641.50436401367,130751.58386230466
2022-09-22,110.07949829098652,129033.58206176758,129143.66156005856
2022-09-23,127042.80834960935,0.0,127042.80834960935
2022-09-26,96.27749633786152,126946.53085327148,127042.80834960935
2022-09-27,96.27749633786152,126997.45715332031,127093.73464965817
2022-09-28,129619.95510864255,0.0,129619.95510864255
2022-09-29,91.14956665036152,129528.80554199219,129619.95510864255
2022-09-30,91.14956665036152,127332.42218017578,127423.57174682614
2022-10-03,130410.8330993652,0.0,130410.8330993652
2022-10-04,130410.8330993652,0.0,130410.8330993652
2022-10-05,130410.8330993652,0.0,130410.8330993652
2022-10-06,145.94711303708027,130264.88598632812,130410.8330993652
2022-10-07,145.94711303708027,125301.22302246091,125447.17013549799
2022-10-10,145.94711303708027,124048.69885253906,124194.64596557614
2022-10-11,145.94711303708027,122344.46575927734,122490.41287231442
2022-10-12,145.94711303708027,122302.57415771484,122448.52127075192
2022-10-13,125316.8085632324,0.0,125316.8085632324
2022-10-14,66.23663330075215,125250.57192993164,125316.8085632324
2022-10-17,129452.819152832,0.0,129452.819152832
2022-10-18,109.79608154293965,129343.02307128906,129452.819152832
2022-10-19,109.79608154293965,128871.31439208984,128981.11047363278
2022-10-20,109.79608154293965,128213.85284423828,128323.64892578122
2022-10-21,131329.94439697263,0.0,131329.94439697263
2022-10-24,131329.94439697263,0.0,131329.94439697263
2022-10-25,131329.94439697263,0.0,131329.94439697263
2022-10-26,6.052612304658396,131323.89178466797,131329.94439697263
2022-10-27,6.052612304658396,128933.01293945312,128939.06555175778
2022-10-28,132884.53381347653,0.0,132884.53381347653
2022-10-31,185.96246337887715,132698.57135009766,132884.53381347653
2022-11-01,185.96246337887715,131342.7310180664,131528.69348144528
2022-11-02,185.96246337887715,126840.63098144531,127026.59344482419
2022-11-03,185.96246337887715,124362.84375,124548.80621337888
2022-11-04,126549.19573974606,0.0,126549.19573974606
2022-11-07,110.9886474609084,126438.20709228516,126549.19573974606
2022-11-08,110.9886474609084,127359.61978149414,127470.60842895505
2022-11-09,110.9886474609084,124420.5700378418,124531.5586853027
2022-11-10,133712.39370727536,0.0,133712.39370727536
2022-11-11,133712.39370727536,0.0,133712.39370727536
2022-11-14,241.93850708004902,133470.4552001953,133712.39370727536
2022-11-15,241.93850708004902,135317.46826171875,135559.4067687988
2022-11-16,241.93850708004902,133470.4552001953,133712.39370727536
2022-11-17,241.93850708004902,133175.8604736328,133417.79898071286
2022-11-18,241.93850708004902,133180.56701660156,133422.5055236816
2022-11-21,241.93850708004902,131810.48364257812,132052.42214965817
2022-11-22,133950.87307739255,0.0,133950.87307739255
2022-11-23,34.84524536129902,133916.02783203125,133950.87307739255
2022-11-25,34.84524536129902,133035.07543945312,133069.92068481442
2022-11-28,34.84524536129902,131083.01953125,131117.8647766113
2022-11-29,34.84524536129902,130090.82275390622,130125.66799926752
2022-11-30,136055.91702270505,0.0,136055.91702270505
2022-12-01,156.46212768551777,135899.45489501953,136055.91702270505
2022-12-02,135514.60049438474,0.0,135514.60049438474
2022-12-05,167.77694702145527,135346.82354736328,135514.60049438474
2022-12-06,167.77694702145527,132542.40484619138,132710.18179321283
2022-12-07,167.77694702145527,132001.29330444336,132169.07025146481
2022-12-08,167.77694702145527,133563.49578857422,133731.27273559567
2022-12-09,167.77694702145527,132711.81192016602,132879.58886718747
2022-12-12,167.77694702145527,134377.55313110352,134545.33007812497
2022-12-13,167.77694702145527,135822.08135986328,135989.85830688474
2022-12-14,167.77694702145527,134815.12594604492,134982.90289306638
2022-12-15,167.77694702145527,130288.51162719727,130456.28857421872
2022-12-16,167.77694702145527,129046.25155639648,129214.02850341794
2022-12-19,167.77694702145527,127232.72317504883,127400.50012207028
2022-12-20,167.77694702145527,127133.70138549805,127301.4783325195
2022-12-21,167.77694702145527,128977.8981628418,129145.67510986325
2022-12-22,167.77694702145527,125822.40087890625,125990.1778259277
2022-12-23,167.77694702145527,126105.41842651367,126273.19537353513
2022-12-27,167.77694702145527,124322.49996948242,124490.27691650388
2022-12-28,167.77694702145527,122681.12683105469,122848.90377807614
2022-12-29,167.77694702145527,125671.48547363281,125839.26242065427
2022-12-30,167.77694702145527,125596.01315307617,125763.79010009763
2023-01-03,167.77694702145527,124747.03359985352,124914.81054687497
2023-01-04,167.77694702145527,125341.31051635742,125509.08746337888
2023-01-05,167.77694702145527,123379.14712524414,123546.9240722656
2023-01-06,126952.40240478513,0.0,126952.40240478513
2023-01-09,146.25225830075215,126806.15014648438,126952.40240478513
2023-01-10,146.25225830075215,127879.47436523438,128025.72662353513
2023-01-11,130238.07781982419,0.0,130238.07781982419
2023-01-12,130238.07781982419,0.0,130238.07781982419
2023-01-13,130238.07781982419,0.0,130238.07781982419
2023-01-17,216.68740844723652,130021.39041137695,130238.07781982419
2023-01-18,216.68740844723652,128331.1125793457,128547.79998779294
2023-01-19,216.68740844723652,127070.33157348633,127287.01898193356
2023-01-20,130764.52917480466,0.0,130764.52917480466
2023-01-23,130764.52917480466,0.0,130764.52917480466
2023-01-24,144.5194091796584,130620.009765625,130764.52917480466
2023-01-25,130474.64270019528,0.0,130474.64270019528
2023-01-26,130474.64270019528,0.0,130474.64270019528
2023-01-27,73.23757934567402,130401.40512084961,130474.64270019528
2023-01-30,73.23757934567402,127764.87176513672,127838.1093444824
2023-01-31,129752.82391357419,0.0,129752.82391357419
2023-02-01,129752.82391357419,0.0,129752.82391357419
2023-02-02,129752.82391357419,0.0,129752.82391357419
2023-02-03,110.4353027343459,129642.38861083984,129752.82391357419
2023-02-06,110.4353027343459,128545.76263427734,128656.19793701169
2023-02-07,131319.5130615234,0.0,131319.5130615234
2023-02-08,45.828369140595896,131273.6846923828,131319.5130615234
2023-02-09,45.828369140595896,130113.5220336914,130159.350402832
2023-02-10,45.828369140595896,129259.57708740234,129305.40545654294
2023-02-13,45.828369140595896,131329.79809570312,131375.62646484372
2023-02-14,132346.03546142575,0.0,132346.03546142575
2023-02-15,132346.03546142575,0.0,132346.03546142575
2023-02-16,40.505554199189646,132305.52990722656,132346.03546142575
2023-02-17,131412.55572509763,0.0,131412.55572509763
2023-02-21,255.50775146481465,131157.0479736328,131412.55572509763
2023-02-22,255.50775146481465,131255.17401123044,131510.68176269525
2023-02-23,132657.116821289,0.0,132657.116821289
2023-02-24,132657.116821289,0.0,132657.116821289
2023-02-27,92.9807128905959,132564.1361083984,132657.116821289
2023-02-28,92.9807128905959,132392.74951171875,132485.73022460935
2023-03-01,92.9807128905959,131328.38311767578,131421.36383056638
2023-03-02,132508.28918457028,0.0,132508.28918457028
2023-03-03,132508.28918457028,0.0,132508.28918457028
2023-03-06,156.4317626952834,132351.857421875,132508.28918457028
2023-03-07,156.4317626952834,130728.431640625,130884.86340332028
2023-03-08,131537.77746582028,0.0,131537.77746582028
2023-03-09,127.2972412109084,131410.48022460938,131537.77746582028
2023-03-10,127.2972412109084,129565.0078125,129692.30505371091
2023-03-13,130653.21984863278,0.0,130653.21984863278
2023-03-14,130653.21984863278,0.0,130653.21984863278
2023-03-15,130653.21984863278,0.0,130653.21984863278
2023-03-16,130653.21984863278,0.0,130653.21984863278
2023-03-17,155.28192138668965,130497.9379272461,130653.21984863278
2023-03-20,131116.35803222653,0.0,131116.35803222653
2023-03-21,131116.35803222653,0.0,131116.35803222653
2023-03-22,91.0852050780959,131025.27282714844,131116.35803222653
2023-03-23,91.0852050780959,132578.98699951172,132670.07220458981
2023-03-24,133158.03082275388,0.0,133158.03082275388
2023-03-27,89.27700805661152,133068.75381469727,133158.03082275388
2023-03-28,89.27700805661152,132361.94952392578,132451.2265319824
2023-03-29,134864.71533203122,0.0,134864.71533203122
2023-03-30,134864.71533203122,0.0,134864.71533203122
2023-03-31,134864.71533203122,0.0,134864.71533203122
2023-04-03,134864.71533203122,0.0,134864.71533203122
2023-04-04,184.6303710937209,134680.0849609375,134864.71533203122
2023-04-05,184.6303710937209,133350.47412109375,133535.10449218747
2023-04-06,134434.15527343747,0.0,134434.15527343747
2023-04-10,134434.15527343747,0.0,134434.15527343747
2023-04-11,187.24386596676777,134246.9114074707,134434.15527343747
2023-04-12,187.24386596676777,133061.0037536621,133248.24761962888
2023-04-13,135853.84570312497,0.0,135853.84570312497
2023-04-14,128.0756835937209,135725.77001953125,135853.84570312497
2023-04-17,128.0756835937209,135840.78369140625,135968.85937499997
2023-04-18,128.0756835937209,135849.3134765625,135977.38916015622
2023-04-19,128.0756835937209,135785.3994140625,135913.47509765622
2023-04-20,128.0756835937209,134750.1181640625,134878.19384765622
2023-04-21,135018.7836914062,0.0,135018.7836914062
2023-04-24,97.68566894525429,134921.09802246094,135018.7836914062
2023-04-25,97.68566894525429,132375.96768188477,132473.65335083002
2023-04-26,97.68566894525429,133178.81744384766,133276.5031127929
2023-04-27,136897.72460937494,0.0,136897.72460937494
2023-04-28,136897.72460937494,0.0,136897.72460937494
2023-05-01,265.1721191405668,136632.55249023438,136897.72460937494
2023-05-02,265.1721191405668,135440.90606689453,135706.0781860351
2023-05-03,265.1721191405668,134554.59533691406,134819.76745605463
2023-05-04,265.1721191405668,134079.65057373047,134344.82269287104
2023-05-05,137194.58312988275,0.0,137194.58312988275
2023-05-08,245.15716552731465,136949.42596435544,137194.58312988275
2023-05-09,245.15716552731465,136082.09133911133,136327.24850463864
2023-05-10,137808.06307983396,0.0,137808.06307983396
2023-05-11,118.36801147458027,137689.69506835938,137808.06307983396
2023-05-12,118.36801147458027,137195.81274414062,137314.1807556152
2023-05-15,118.36801147458027,137938.72607421875,138057.09408569333
2023-05-16,118.36801147458027,138094.87658691406,138213.24459838864
2023-05-17,139884.77999877927,0.0,139884.77999877927
2023-05-18,139884.77999877927,0.0,139884.77999877927
2023-05-19,166.35574340817402,139718.4242553711,139884.77999877927
2023-05-22,166.35574340817402,140187.60388183594,140353.9596252441
2023-05-23,166.35574340817402,138410.55938720703,138576.9151306152
2023-05-24,137866.9016113281,0.0,137866.9016113281
2023-05-25,137866.9016113281,0.0,137866.9016113281
2023-05-26,137866.9016113281,0.0,137866.9016113281
2023-05-30,149.19256591796875,137717.70904541013,137866.9016113281
2023-05-31,149.19256591796875,136934.6252746582,137083.81784057617
2023-06-01,138665.6930847168,0.0,138665.6930847168
2023-06-02,138665.6930847168,0.0,138665.6930847168
2023-06-05,61.970916748046875,138603.72216796875,138665.6930847168
2023-06-06,61.970916748046875,138580.27734375,138642.24826049805
2023-06-07,61.970916748046875,136229.1965332031,136291.16744995114
2023-06-08,137982.22811889648,0.0,137982.22811889648
2023-06-09,233.97006225585938,137748.25805664062,137982.22811889648
2023-06-12,140309.75955200195,0.0,140309.75955200195
2023-06-13,140309.75955200195,0.0,140309.75955200195
2023-06-14,140309.75955200195,0.0,140309.75955200195
2023-06-15,140309.75955200195,0.0,140309.75955200195
2023-06-16,245.89944458007812,140063.86010742188,140309.75955200195
2023-06-20,245.89944458007812,139863.35638427734,140109.25582885742
2023-06-21,245.89944458007812,137957.36358642578,138203.26303100586
2023-06-22,139831.00552368167,0.0,139831.00552368167
2023-06-23,197.54452514651348,139633.46099853516,139831.00552368167
2023-06-26,197.54452514651348,137761.60858154297,137959.15310668948
2023-06-27,140327.84848022464,0.0,140327.84848022464
2023-06-28,284.08526611331035,140043.76321411133,140327.84848022464
2023-06-29,284.08526611331035,139763.3028564453,140047.38812255862
2023-06-30,142202.59390258792,0.0,142202.59390258792
2023-07-03,315.55972290041973,141887.0341796875,142202.59390258792
2023-07-05,315.55972290041973,141883.17407226565,142198.73379516607
2023-07-06,141118.18789672857,0.0,141118.18789672857
2023-07-07,59.67013549810508,141058.51776123047,141118.18789672857
2023-07-10,141164.40280151373,0.0,141164.40280151373
2023-07-11,141164.40280151373,0.0,141164.40280151373
2023-07-12,141164.40280151373,0.0,141164.40280151373
2023-07-13,141164.40280151373,0.0,141164.40280151373
2023-07-14,31.010467529355083,141133.39233398438,141164.40280151373
2023-07-17,142482.37261962896,0.0,142482.37261962896
2023-07-18,142482.37261962896,0.0,142482.37261962896
2023-07-19,41.75390625005821,142440.6187133789,142482.37261962896
2023-07-20,41.75390625005821,139157.0932006836,139198.84710693365
2023-07-21,41.75390625005821,138739.71020507812,138781.46411132818
2023-07-24,41.75390625005821,138961.3275756836,139003.08148193365
2023-07-25,41.75390625005821,139903.18713378906,139944.94104003912
2023-07-26,41.75390625005821,139437.81005859375,139479.5639648438
2023-07-27,41.75390625005821,139105.36688232422,139147.12078857428
2023-07-28,141680.8886108399,0.0,141680.8886108399
2023-07-31,346.79702758794883,141334.09158325195,141680.8886108399
2023-08-01,346.79702758794883,141006.2481689453,141353.04519653326
2023-08-02,346.79702758794883,137911.99188232422,138258.78890991217
2023-08-03,346.79702758794883,137690.97845458987,138037.77548217782
2023-08-04,346.79702758794883,137046.32180786133,137393.11883544928
2023-08-07,138553.47348022467,0.0,138553.47348022467
2023-08-08,138553.47348022467,0.0,138553.47348022467
2023-08-09,121.79528808599571,138431.67819213867,138553.47348022467
2023-08-10,121.79528808599571,138687.54629516602,138809.341583252
2023-08-11,121.79528808599571,137803.32119750977,137925.11648559576
2023-08-14,139471.58023071295,0.0,139471.58023071295
2023-08-15,153.05377197271446,139318.52645874023,139471.58023071295
2023-08-16,153.05377197271446,137843.28842163086,137996.34219360357
2023-08-17,153.05377197271446,136337.63153076172,136490.68530273443
2023-08-18,136319.56896972662,0.0,136319.56896972662
2023-08-21,136319.56896972662,0.0,136319.56896972662
2023-08-22,310.09622192388633,136009.47274780273,136319.56896972662
2023-08-23,138464.2592773438,0.0,138464.2592773438
2023-08-24,52.64794921880821,138411.611328125,138464.2592773438
2023-08-25,139537.14416503912,0.0,139537.14416503912
2023-08-28,89.34051513677696,139447.80364990234,139537.14416503912
2023-08-29,142582.66006469732,0.0,142582.66006469732
2023-08-30,142582.66006469732,0.0,142582.66006469732
2023-08-31,358.22500610357383,142224.43505859375,142582.66006469732
2023-09-01,358.22500610357383,142073.9326171875,142432.15762329107
2023-09-05,358.22500610357383,142254.54949951172,142612.7745056153
2023-09-06,358.22500610357383,141001.57946777344,141359.804473877
2023-09-07,140351.4009094239,0.0,140351.4009094239
2023-09-08,162.5509033203707,140188.85000610352,140351.4009094239
2023-09-11,142003.19543457037,0.0,142003.19543457037
2023-09-12,262.6984558106051,141740.49697875977,142003.19543457037
2023-09-13,262.6984558106051,142280.3875732422,142543.0860290528
2023-09-14,143706.55725097662,0.0,143706.55725097662
2023-09-15,155.4705810547457,143551.08666992188,143706.55725097662
2023-09-18,155.4705810547457,143700.71850585938,143856.18908691412
2023-09-19,155.4705810547457,143394.45654296875,143549.9271240235
2023-09-20,155.4705810547457,141328.08251953128,141483.55310058602
2023-09-21,155.4705810547457,138738.29614257812,138893.76672363287
2023-09-22,155.4705810547457,138757.68798828125,138913.158569336
2023-09-25,139572.2181396485,0.0,139572.2181396485
2023-09-26,147.0900878907123,139425.12805175778,139572.2181396485
2023-09-27,139898.9454345704,0.0,139898.9454345704
2023-09-28,139898.9454345704,0.0,139898.9454345704
2023-09-29,293.0389404297748,139605.90649414062,139898.9454345704
2023-10-02,141064.06384277352,0.0,141064.06384277352
2023-10-03,306.3943786621967,140757.66946411133,141064.06384277352
2023-10-04,142979.55841064462,0.0,142979.55841064462
2023-10-05,17.263885498134186,142962.29452514648,142979.55841064462
2023-10-06,145374.94131469738,0.0,145374.94131469738
2023-10-09,145374.94131469738,0.0,145374.94131469738
2023-10-10,289.51187133800704,145085.42944335938,145374.94131469738
2023-10-11,146410.1931457521,0.0,146410.1931457521
2023-10-12,65.58865356456954,146344.60449218753,146410.1931457521
2023-10-13,65.58865356456954,144505.0537109375,144570.64236450207
2023-10-16,65.58865356456954,146138.90380859375,146204.49246215832
2023-10-17,145725.80593872082,0.0,145725.80593872082
2023-10-18,179.47476196300704,145546.3311767578,145725.80593872082
2023-10-19,179.47476196300704,144184.46182250977,144363.93658447277
2023-10-20,179.47476196300704,142033.52966308594,142213.00442504894
2023-10-23,179.47476196300704,142462.13653564453,142641.61129760754
2023-10-24,144027.49539184582,0.0,144027.49539184582
2023-10-25,235.41592407238204,143792.07946777344,144027.49539184582
2023-10-26,235.41592407238204,141050.39199829102,141285.8079223634
2023-10-27,235.41592407238204,141727.5912475586,141963.00717163098
2023-10-30,143559.60720825207,0.0,143559.60720825207
2023-10-31,143559.60720825207,0.0,143559.60720825207
2023-11-01,143559.60720825207,0.0,143559.60720825207
2023-11-02,143559.60720825207,0.0,143559.60720825207
2023-11-03,143559.60720825207,0.0,143559.60720825207
2023-11-06,55.88748168956954,143503.7197265625,143559.60720825207
2023-11-07,144916.10964965832,0.0,144916.10964965832
2023-11-08,331.45315551769454,144584.65649414062,144916.10964965832
2023-11-09,331.45315551769454,143471.98803710938,143803.44119262707
2023-11-10,147029.01931762707,0.0,147029.01931762707
2023-11-13,42.80313110363204,146986.21618652344,147029.01931762707
2023-11-14,150193.115386963,0.0,150193.115386963
2023-11-15,311.1812438966008,149881.9341430664,150193.115386963
2023-11-16,150321.38488769543,0.0,150321.38488769543
2023-11-17,276.19647216808517,150045.18841552734,150321.38488769543
2023-11-20,152148.1608581544,0.0,152148.1608581544
2023-11-21,152148.1608581544,0.0,152148.1608581544
2023-11-22,154.7250671387883,151993.43579101562,152148.1608581544
2023-11-24,154.7250671387883,151779.12133789062,151933.8464050294
2023-11-27,154.7250671387883,151646.62969970703,151801.35476684582
2023-11-28,154.7250671387883,152044.08056640625,152198.80563354504
2023-11-29,154.7250671387883,151895.99389648438,152050.71896362316
2023-11-30,151668.85110473644,0.0,151668.85110473644
2023-12-01,151668.85110473644,0.0,151668.85110473644
2023-12-04,151668.85110473644,0.0,151668.85110473644
2023-12-05,371.7725524903217,151297.07855224612,151668.85110473644
2023-12-06,371.7725524903217,150422.01034545898,150793.7828979493
2023-12-07,152895.51126098644,0.0,152895.51126098644
2023-12-08,152895.51126098644,0.0,152895.51126098644
2023-12-11,152895.51126098644,0.0,152895.51126098644
2023-12-12,152895.51126098644,0.0,152895.51126098644
2023-12-13,152895.51126098644,0.0,152895.51126098644
2023-12-14,96.31243896496017,152799.19882202148,152895.51126098644
2023-12-15,153634.14910888684,0.0,153634.14910888684
2023-12-18,153634.14910888684,0.0,153634.14910888684
2023-12-19,153634.14910888684,0.0,153634.14910888684
2023-12-20,247.96942138680606,153386.17968750003,153634.14910888684
2023-12-21,155418.8678588868,0.0,155418.8678588868
2023-12-22,15.856140136806061,155403.01171875,155418.8678588868
2023-12-26,15.856140136806061,156354.3515625,156370.2077026368
2023-12-27,15.856140136806061,156672.65625,156688.5123901368
2023-12-28,15.856140136806061,156596.50781250003,156612.36395263684
2023-12-29,15.856140136806061,155918.7890625,155934.6452026368
2024-01-02,15.856140136806061,153280.30078125,153296.1569213868
2024-01-03,15.856140136806061,151658.35546875,151674.2116088868
2024-01-04,15.856140136806061,150877.86328125,150893.7194213868
2024-01-05,15.856140136806061,151056.80859375,151072.6647338868
2024-01-08,154194.69207763684,0.0,154194.69207763684
2024-01-09,154194.69207763684,0.0,154194.69207763684
2024-01-10,284.35943603527267,153910.33264160156,154194.69207763684
2024-01-11,154514.94598388684,0.0,154514.94598388684
2024-01-12,205.23529052746017,154309.71069335938,154514.94598388684
2024-01-16,205.23529052746017,154294.63500976562,154499.87030029309
2024-01-17,153629.5394897462,0.0,153629.5394897462
2024-01-18,153629.5394897462,0.0,153629.5394897462
2024-01-19,153629.5394897462,0.0,153629.5394897462
2024-01-22,170.41812133800704,153459.1213684082,153629.5394897462
2024-01-23,154266.3351135255,0.0,154266.3351135255
2024-01-24,159.73278808605392,154106.60232543945,154266.3351135255
2024-01-25,159.73278808605392,154294.79431152344,154454.5270996095
2024-01-26,159.73278808605392,153375.57754516602,153535.31033325207
2024-01-29,155105.91976928723,0.0,155105.91976928723
2024-01-30,347.74966430672794,154758.1701049805,155105.91976928723
2024-01-31,347.74966430672794,151727.04891967773,152074.79858398446
2024-02-01,153861.44839477548,0.0,153861.44839477548
2024-02-02,153861.44839477548,0.0,153861.44839477548
2024-02-05,153861.44839477548,0.0,153861.44839477548
2024-02-06,389.77639770513633,153471.67199707034,153861.44839477548
2024-02-07,155440.71316528326,0.0,155440.71316528326
2024-02-08,102.63333129888633,155338.07983398438,155440.71316528326
2024-02-09,156969.7124328614,0.0,156969.7124328614
2024-02-12,284.7526855469332,156684.95974731445,156969.7124328614
2024-02-13,154525.89868164068,0.0,154525.89868164068
2024-02-14,154525.89868164068,0.0,154525.89868164068
2024-02-15,154525.89868164068,0.0,154525.89868164068
2024-02-16,411.5415954590426,154114.35708618164,154525.89868164068
2024-02-20,411.5415954590426,152951.077331543,153362.61892700204
2024-02-21,152750.56704711923,0.0,152750.56704711923
2024-02-22,152750.56704711923,0.0,152750.56704711923
2024-02-23,311.06314086922794,152439.50390625,152750.56704711923
2024-02-26,311.06314086922794,152359.2490234375,152670.31216430673
2024-02-27,153036.74966430673,0.0,153036.74966430673
2024-02-28,261.09671020513633,152775.6529541016,153036.74966430673
2024-02-29,154345.92739868173,0.0,154345.92739868173
2024-03-01,154345.92739868173,0.0,154345.92739868173
2024-03-04,260.1043395996967,154085.82305908203,154345.92739868173
2024-03-05,260.1043395996967,151320.0454711914,151580.1498107911
2024-03-06,260.1043395996967,152270.90301513672,152531.00735473642
2024-03-07,154842.19509887704,0.0,154842.19509887704
2024-03-08,315.05459594735294,154527.1405029297,154842.19509887704
2024-03-11,154268.48355102548,0.0,154268.48355102548
2024-03-12,154268.48355102548,0.0,154268.48355102548
2024-03-13,181.39810180672794,154087.08544921875,154268.48355102548
2024-03-14,181.39810180672794,153698.58938598633,153879.98748779306
2024-03-15,181.39810180672794,151871.58169555664,152052.97979736337
2024-03-18,181.39810180672794,153320.0473022461,153501.44540405282
2024-03-19,153883.44552612316,0.0,153883.44552612316
2024-03-20,153883.44552612316,0.0,153883.44552612316
2024-03-21,279.0052490235539,153604.4402770996,153883.44552612316
2024-03-22,279.0052490235539,153780.13232421875,154059.1375732423
2024-03-25,279.0052490235539,153222.02865600586,153501.0339050294
2024-03-26,279.0052490235539,152725.94827270508,153004.95352172863
2024-03-27,279.0052490235539,153246.15176391602,153525.15701293957
2024-03-28,279.0052490235539,152963.66360473633,153242.66885375988
2024-04-01,279.0052490235539,153287.48297119144,153566.488220215
2024-04-02,152243.59307861343,0.0,152243.59307861343
2024-04-03,376.85662841808517,151866.73645019534,152243.59307861343
2024-04-04,376.85662841808517,149544.57257080078,149921.42919921887
2024-04-05,151683.65551757824,0.0,151683.65551757824
2024-04-08,332.19171142589767,151351.46380615234,151683.65551757824
2024-04-09,152243.58251953137,0.0,152243.58251953137
2024-04-10,152243.58251953137,0.0,152243.58251953137
2024-04-11,152243.58251953137,0.0,152243.58251953137
2024-04-12,387.14089965831954,151856.44161987305,152243.58251953137
2024-04-15,387.14089965831954,149358.25003051758,149745.3909301759
2024-04-16,387.14089965831954,149372.10650634769,149759.247406006
2024-04-17,387.14089965831954,147549.55923461914,147936.70013427746
2024-04-18,387.14089965831954,146707.58395385742,147094.72485351574
2024-04-19,387.14089965831954,143672.32345581055,144059.46435546887
2024-04-22,145504.34011840832,0.0,145504.34011840832
2024-04-23,145504.34011840832,0.0,145504.34011840832
2024-04-24,263.2887878419133,145241.0513305664,145504.34011840832
2024-04-25,144802.82723999035,0.0,144802.82723999035
2024-04-26,144802.82723999035,0.0,144802.82723999035
2024-04-29,14.687377929803915,144788.13986206055,144802.82723999035
2024-04-30,14.687377929803915,142057.98529052734,142072.67266845715
2024-05-01,14.687377929803915,141030.84902954102,141045.53640747082
2024-05-02,142845.55740356457,0.0,142845.55740356457
2024-05-03,142845.55740356457,0.0,142845.55740356457
2024-05-06,142845.55740356457,0.0,142845.55740356457
2024-05-07,333.35610961922794,142512.20129394534,142845.55740356457
2024-05-08,333.35610961922794,142428.04498291016,142761.40109252938
2024-05-09,333.35610961922794,142738.74383544922,143072.09994506845
2024-05-10,333.35610961922794,143075.36907958984,143408.72518920907
2024-05-13,333.35610961922794,143405.4878540039,143738.84396362313
2024-05-14,144661.25045776376,0.0,144661.25045776376
2024-05-15,144661.25045776376,0.0,144661.25045776376
2024-05-16,170.14761352547794,144491.10284423828,144661.25045776376
2024-05-17,144590.92105102548,0.0,144590.92105102548
2024-05-20,66.41909790047794,144524.501953125,144590.92105102548
2024-05-21,144873.6651916505,0.0,144873.6651916505
2024-05-22,94.99331665050704,144778.671875,144873.6651916505
2024-05-23,94.99331665050704,144127.3828125,144222.3761291505
2024-05-24,94.99331665050704,145490.3125,145585.3058166505
2024-05-28,146134.9151916505,0.0,146134.9151916505
2024-05-29,218.01309204113204,145916.90209960938,146134.9151916505
2024-05-30,218.01309204113204,144353.6376953125,144571.65078735363
2024-05-31,144303.1176452638,0.0,144303.1176452638
2024-06-03,344.1137390137592,143959.00390625003,144303.1176452638
2024-06-04,344.1137390137592,144352.94921875,144697.06295776376
2024-06-05,147607.1801452638,0.0,147607.1801452638
2024-06-06,394.9535827637883,147212.2265625,147607.1801452638
2024-06-07,394.9535827637883,147081.97265625003,147476.92623901382
2024-06-10,394.9535827637883,147676.064453125,148071.0180358888
2024-06-11,149084.4945983888,0.0,149084.4945983888
2024-06-12,330.4165954591008,148754.0780029297,149084.4945983888
2024-06-13,330.4165954591008,149560.3563232422,149890.7729187013
2024-06-14,150665.67111206066,0.0,150665.67111206066
2024-06-17,150665.67111206066,0.0,150665.67111206066
2024-06-18,368.6593933106633,150297.01171875,150665.67111206066
2024-06-20,368.6593933106633,149138.52319335938,149507.18258667004
2024-06-21,368.6593933106633,148738.94458007812,149107.6039733888
2024-06-24,368.6593933106633,147045.60571289062,147414.2651062013
2024-06-25,149095.80685424816,0.0,149095.80685424816
2024-06-26,61.50582885753829,149034.30102539062,149095.80685424816
2024-06-27,61.50582885753829,149419.00708007812,149480.51290893566
2024-06-28,61.50582885753829,148643.37744140628,148704.88327026382
